cohort,replicate,module,phase,seed,status,error_message,unique_sampled_people,elapsed_seconds
ELSA,491,recovery_phase,final,383491,valid,,9017,0.0799999999999272
ELSA,491,wealth_by_sex,final,383491,valid,,9017,7.60999999999967
ELSA,491,wealth_within_low_education,final,383491,valid,,9017,3.46999999999935
ELSA,492,recovery_phase,final,383492,valid,,8973,0.0600000000004002
ELSA,492,wealth_by_sex,final,383492,valid,,8973,7.47000000000026
ELSA,492,wealth_within_low_education,final,383492,valid,,8973,3.30000000000018
ELSA,493,recovery_phase,final,383493,valid,,8991,0.0700000000006185
ELSA,493,wealth_by_sex,final,383493,valid,,8991,7.55999999999949
ELSA,493,wealth_within_low_education,final,383493,valid,,8991,3.30000000000018
ELSA,494,recovery_phase,final,383494,valid,,8981,0.0799999999999272
ELSA,494,wealth_by_sex,final,383494,valid,,8981,7.75999999999931
ELSA,494,wealth_within_low_education,final,383494,valid,,8981,3.39000000000033
ELSA,495,recovery_phase,final,383495,valid,,9009,0.0599999999994907
ELSA,495,wealth_by_sex,final,383495,valid,,9009,7.67000000000007
ELSA,495,wealth_within_low_education,final,383495,valid,,9009,3.28999999999996
ELSA,496,recovery_phase,final,383496,valid,,8935,0.0799999999999272
ELSA,496,wealth_by_sex,final,383496,valid,,8935,6.97000000000026
ELSA,496,wealth_within_low_education,final,383496,valid,,8935,3.13000000000011
ELSA,497,recovery_phase,final,383497,valid,,8963,0.0799999999999272
ELSA,497,wealth_by_sex,final,383497,valid,,8963,7.35000000000036
ELSA,497,wealth_within_low_education,final,383497,valid,,8963,3.48000000000047
ELSA,498,recovery_phase,final,383498,valid,,9025,0.0599999999994907
ELSA,498,wealth_by_sex,final,383498,valid,,9025,7.65999999999985
ELSA,498,wealth_within_low_education,final,383498,valid,,9025,3.38000000000011
ELSA,499,recovery_phase,final,383499,valid,,8984,0.0600000000004002
ELSA,499,wealth_by_sex,final,383499,valid,,8984,7.36000000000058
ELSA,499,wealth_within_low_education,final,383499,valid,,8984,3.36000000000058
ELSA,500,recovery_phase,final,383500,valid,,8986,0.0599999999994907
ELSA,500,wealth_by_sex,final,383500,valid,,8986,7.60000000000036
ELSA,500,wealth_within_low_education,final,383500,valid,,8986,3.32999999999993
HRS,1,recovery_phase,final,283001,valid,,20186,0.199999999999999
HRS,1,wealth_by_sex,final,283001,valid,,20186,9.65
HRS,1,wealth_within_low_education,final,283001,valid,,20186,3.5
HRS,2,recovery_phase,final,283002,valid,,20181,0.170000000000002
HRS,2,wealth_by_sex,final,283002,valid,,20181,8.83
HRS,2,wealth_within_low_education,final,283002,valid,,20181,3.5
HRS,3,recovery_phase,final,283003,valid,,20084,0.160000000000004
HRS,3,wealth_by_sex,final,283003,valid,,20084,8.65
HRS,3,wealth_within_low_education,final,283003,valid,,20084,3.72
HRS,4,recovery_phase,final,283004,valid,,20113,0.159999999999997
HRS,4,wealth_by_sex,final,283004,valid,,20113,8.83
HRS,4,wealth_within_low_education,final,283004,valid,,20113,3.47
HRS,5,recovery_phase,final,283005,valid,,20198,0.170000000000002
HRS,5,wealth_by_sex,final,283005,valid,,20198,8.91
HRS,5,wealth_within_low_education,final,283005,valid,,20198,3.52
HRS,6,recovery_phase,final,283006,valid,,20142,0.23
HRS,6,wealth_by_sex,final,283006,valid,,20142,11.36
HRS,6,wealth_within_low_education,final,283006,valid,,20142,4.09
HRS,7,recovery_phase,final,283007,valid,,20243,0.18
HRS,7,wealth_by_sex,final,283007,valid,,20243,10.69
HRS,7,wealth_within_low_education,final,283007,valid,,20243,4.16
HRS,8,recovery_phase,final,283008,valid,,20210,0.189999999999998
HRS,8,wealth_by_sex,final,283008,valid,,20210,10.34
HRS,8,wealth_within_low_education,final,283008,valid,,20210,4.15
HRS,9,recovery_phase,final,283009,valid,,20252,0.159999999999997
HRS,9,wealth_by_sex,final,283009,valid,,20252,10.8
HRS,9,wealth_within_low_education,final,283009,valid,,20252,4.26000000000001
HRS,10,recovery_phase,final,283010,valid,,20136,0.189999999999998
HRS,10,wealth_by_sex,final,283010,valid,,20136,10.39
HRS,10,wealth_within_low_education,final,283010,valid,,20136,4.08
HRS,11,recovery_phase,final,283011,valid,,20227,0.159999999999997
HRS,11,wealth_by_sex,final,283011,valid,,20227,10.45
HRS,11,wealth_within_low_education,final,283011,valid,,20227,3.5
HRS,12,recovery_phase,final,283012,valid,,20205,0.149999999999991
HRS,12,wealth_by_sex,final,283012,valid,,20205,8.92
HRS,12,wealth_within_low_education,final,283012,valid,,20205,4.23
HRS,13,recovery_phase,final,283013,valid,,20197,0.170000000000002
HRS,13,wealth_by_sex,final,283013,valid,,20197,9.48
HRS,13,wealth_within_low_education,final,283013,valid,,20197,3.97
HRS,14,recovery_phase,final,283014,valid,,20229,0.159999999999997
HRS,14,wealth_by_sex,final,283014,valid,,20229,10.05
HRS,14,wealth_within_low_education,final,283014,valid,,20229,3.5
HRS,15,recovery_phase,final,283015,valid,,20214,0.180000000000007
HRS,15,wealth_by_sex,final,283015,valid,,20214,8.61000000000001
HRS,15,wealth_within_low_education,final,283015,valid,,20214,4.27000000000001
HRS,16,recovery_phase,final,283016,valid,,20134,0.139999999999986
HRS,16,wealth_by_sex,final,283016,valid,,20134,10
HRS,16,wealth_within_low_education,final,283016,valid,,20134,4.21000000000001
HRS,17,recovery_phase,final,283017,valid,,20207,0.179999999999978
HRS,17,wealth_by_sex,final,283017,valid,,20207,10.36
HRS,17,wealth_within_low_education,final,283017,valid,,20207,4.69
HRS,18,recovery_phase,final,283018,valid,,20122,0.189999999999998
HRS,18,wealth_by_sex,final,283018,valid,,20122,10.48
HRS,18,wealth_within_low_education,final,283018,valid,,20122,4.35999999999999
HRS,19,recovery_phase,final,283019,valid,,20185,0.189999999999998
HRS,19,wealth_by_sex,final,283019,valid,,20185,10.27
HRS,19,wealth_within_low_education,final,283019,valid,,20185,4.39000000000002
HRS,20,recovery_phase,final,283020,valid,,20325,0.159999999999997
HRS,20,wealth_by_sex,final,283020,valid,,20325,9.59
HRS,20,wealth_within_low_education,final,283020,valid,,20325,4.13999999999999
HRS,21,recovery_phase,final,283021,valid,,20197,0.150000000000006
HRS,21,wealth_by_sex,final,283021,valid,,20197,9.61000000000001
HRS,21,wealth_within_low_education,final,283021,valid,,20197,3.95000000000002
HRS,22,recovery_phase,final,283022,valid,,20209,0.180000000000007
HRS,22,wealth_by_sex,final,283022,valid,,20209,9.55000000000001
HRS,22,wealth_within_low_education,final,283022,valid,,20209,3.91
HRS,23,recovery_phase,final,283023,valid,,20213,0.170000000000016
HRS,23,wealth_by_sex,final,283023,valid,,20213,10.33
HRS,23,wealth_within_low_education,final,283023,valid,,20213,4.53000000000003
HRS,24,recovery_phase,final,283024,valid,,20204,0.170000000000016
HRS,24,wealth_by_sex,final,283024,valid,,20204,11.08
HRS,24,wealth_within_low_education,final,283024,valid,,20204,4.10999999999996
HRS,25,recovery_phase,final,283025,valid,,20157,0.159999999999968
HRS,25,wealth_by_sex,final,283025,valid,,20157,9.82000000000005
HRS,25,wealth_within_low_education,final,283025,valid,,20157,3.85999999999996
HRS,26,recovery_phase,final,283026,valid,,20182,0.160000000000025
HRS,26,wealth_by_sex,final,283026,valid,,20182,9.77999999999997
HRS,26,wealth_within_low_education,final,283026,valid,,20182,4.07999999999998
HRS,27,recovery_phase,final,283027,valid,,20206,0.17999999999995
HRS,27,wealth_by_sex,final,283027,valid,,20206,12.09
HRS,27,wealth_within_low_education,final,283027,valid,,20206,4.44999999999999
HRS,28,recovery_phase,final,283028,valid,,20246,0.170000000000016
HRS,28,wealth_by_sex,final,283028,valid,,20246,10.34
HRS,28,wealth_within_low_education,final,283028,valid,,20246,3.92000000000002
HRS,29,recovery_phase,final,283029,valid,,20162,0.199999999999989
HRS,29,wealth_by_sex,final,283029,valid,,20162,10.41
HRS,29,wealth_within_low_education,final,283029,valid,,20162,4.81
HRS,30,recovery_phase,final,283030,valid,,20325,0.189999999999998
HRS,30,wealth_by_sex,final,283030,valid,,20325,11.14
HRS,30,wealth_within_low_education,final,283030,valid,,20325,4.40999999999997
HRS,31,recovery_phase,final,283031,valid,,20193,0.170000000000016
HRS,31,wealth_by_sex,final,283031,valid,,20193,11.44
HRS,31,wealth_within_low_education,final,283031,valid,,20193,4.23000000000002
HRS,32,recovery_phase,final,283032,valid,,20221,0.21999999999997
HRS,32,wealth_by_sex,final,283032,valid,,20221,11.25
HRS,32,wealth_within_low_education,final,283032,valid,,20221,4.56999999999999
HRS,33,recovery_phase,final,283033,valid,,20272,0.149999999999977
HRS,33,wealth_by_sex,final,283033,valid,,20272,15.14
HRS,33,wealth_within_low_education,final,283033,valid,,20272,7.64999999999998
HRS,34,recovery_phase,final,283034,valid,,20218,0.140000000000043
HRS,34,wealth_by_sex,final,283034,valid,,20218,9.96999999999997
HRS,34,wealth_within_low_education,final,283034,valid,,20218,3.31
HRS,35,recovery_phase,final,283035,valid,,20146,0.160000000000025
HRS,35,wealth_by_sex,final,283035,valid,,20146,8.90999999999997
HRS,35,wealth_within_low_education,final,283035,valid,,20146,3.79000000000002
HRS,36,recovery_phase,final,283036,valid,,20311,0.139999999999986
HRS,36,wealth_by_sex,final,283036,valid,,20311,8.88
HRS,36,wealth_within_low_education,final,283036,valid,,20311,3.12
HRS,37,recovery_phase,final,283037,valid,,20128,0.139999999999986
HRS,37,wealth_by_sex,final,283037,valid,,20128,8.22000000000003
HRS,37,wealth_within_low_education,final,283037,valid,,20128,3.04000000000002
HRS,38,recovery_phase,final,283038,valid,,20160,0.150000000000034
HRS,38,wealth_by_sex,final,283038,valid,,20160,7.95999999999998
HRS,38,wealth_within_low_education,final,283038,valid,,20160,2.93000000000001
HRS,39,recovery_phase,final,283039,valid,,20234,0.149999999999977
HRS,39,wealth_by_sex,final,283039,valid,,20234,7.44999999999999
HRS,39,wealth_within_low_education,final,283039,valid,,20234,3.40999999999997
HRS,40,recovery_phase,final,283040,valid,,20225,0.139999999999986
HRS,40,wealth_by_sex,final,283040,valid,,20225,8.69000000000006
HRS,40,wealth_within_low_education,final,283040,valid,,20225,3.33000000000004
HRS,41,recovery_phase,final,283041,valid,,20185,0.169999999999959
HRS,41,wealth_by_sex,final,283041,valid,,20185,8.69000000000006
HRS,41,wealth_within_low_education,final,283041,valid,,20185,3.84000000000003
HRS,42,recovery_phase,final,283042,valid,,20160,0.139999999999986
HRS,42,wealth_by_sex,final,283042,valid,,20160,8.69000000000006
HRS,42,wealth_within_low_education,final,283042,valid,,20160,3.78000000000009
HRS,43,recovery_phase,final,283043,valid,,20181,0.139999999999986
HRS,43,wealth_by_sex,final,283043,valid,,20181,8.41999999999996
HRS,43,wealth_within_low_education,final,283043,valid,,20181,3.70000000000005
HRS,44,recovery_phase,final,283044,valid,,20206,0.159999999999968
HRS,44,wealth_by_sex,final,283044,valid,,20206,8.88999999999999
HRS,44,wealth_within_low_education,final,283044,valid,,20206,3.82999999999993
HRS,45,recovery_phase,final,283045,valid,,20204,0.170000000000073
HRS,45,wealth_by_sex,final,283045,valid,,20204,9.09000000000003
HRS,45,wealth_within_low_education,final,283045,valid,,20204,3.69000000000005
HRS,46,recovery_phase,final,283046,valid,,20235,0.150000000000091
HRS,46,wealth_by_sex,final,283046,valid,,20235,9.01999999999998
HRS,46,wealth_within_low_education,final,283046,valid,,20235,3.69000000000005
HRS,47,recovery_phase,final,283047,valid,,20202,0.17999999999995
HRS,47,wealth_by_sex,final,283047,valid,,20202,8.83000000000004
HRS,47,wealth_within_low_education,final,283047,valid,,20202,3.69999999999993
HRS,48,recovery_phase,final,283048,valid,,20149,0.159999999999968
HRS,48,wealth_by_sex,final,283048,valid,,20149,8.75
HRS,48,wealth_within_low_education,final,283048,valid,,20149,3.37
HRS,49,recovery_phase,final,283049,valid,,20272,0.150000000000091
HRS,49,wealth_by_sex,final,283049,valid,,20272,8.63999999999999
HRS,49,wealth_within_low_education,final,283049,valid,,20272,3.42000000000007
HRS,50,recovery_phase,final,283050,valid,,20196,0.160000000000082
HRS,50,wealth_by_sex,final,283050,valid,,20196,8.36000000000001
HRS,50,wealth_within_low_education,final,283050,valid,,20196,3.37
HRS,51,recovery_phase,final,283051,valid,,20100,0.139999999999986
HRS,51,wealth_by_sex,final,283051,valid,,20100,8.79999999999996
HRS,51,wealth_within_low_education,final,283051,valid,,20100,3.47000000000003
HRS,52,recovery_phase,final,283052,valid,,20290,0.139999999999986
HRS,52,wealth_by_sex,final,283052,valid,,20290,9.5
HRS,52,wealth_within_low_education,final,283052,valid,,20290,3.36000000000001
HRS,53,recovery_phase,final,283053,valid,,20322,0.139999999999986
HRS,53,wealth_by_sex,final,283053,valid,,20322,8.33000000000004
HRS,53,wealth_within_low_education,final,283053,valid,,20322,3.71999999999991
HRS,54,recovery_phase,final,283054,valid,,20124,0.149999999999977
HRS,54,wealth_by_sex,final,283054,valid,,20124,8.57999999999993
HRS,54,wealth_within_low_education,final,283054,valid,,20124,3.43999999999994
HRS,55,recovery_phase,final,283055,valid,,20187,0.150000000000091
HRS,55,wealth_by_sex,final,283055,valid,,20187,9.63999999999999
HRS,55,wealth_within_low_education,final,283055,valid,,20187,3.77999999999997
HRS,56,recovery_phase,final,283056,valid,,20111,0.169999999999959
HRS,56,wealth_by_sex,final,283056,valid,,20111,9.63999999999999
HRS,56,wealth_within_low_education,final,283056,valid,,20111,3.63999999999999
HRS,57,recovery_phase,final,283057,valid,,20088,0.139999999999986
HRS,57,wealth_by_sex,final,283057,valid,,20088,9.92000000000007
HRS,57,wealth_within_low_education,final,283057,valid,,20088,4
HRS,58,recovery_phase,final,283058,valid,,20181,0.17999999999995
HRS,58,wealth_by_sex,final,283058,valid,,20181,9.90999999999997
HRS,58,wealth_within_low_education,final,283058,valid,,20181,4.89999999999998
HRS,59,recovery_phase,final,283059,valid,,20117,0.189999999999941
HRS,59,wealth_by_sex,final,283059,valid,,20117,12.3099999999999
HRS,59,wealth_within_low_education,final,283059,valid,,20117,5.44999999999993
HRS,60,recovery_phase,final,283060,valid,,20186,0.169999999999959
HRS,60,wealth_by_sex,final,283060,valid,,20186,12.72
HRS,60,wealth_within_low_education,final,283060,valid,,20186,4.19999999999993
HRS,61,recovery_phase,final,283061,valid,,20306,0.159999999999968
HRS,61,wealth_by_sex,final,283061,valid,,20306,13.0599999999999
HRS,61,wealth_within_low_education,final,283061,valid,,20306,3.88
HRS,62,recovery_phase,final,283062,valid,,20215,0.17999999999995
HRS,62,wealth_by_sex,final,283062,valid,,20215,8.91999999999996
HRS,62,wealth_within_low_education,final,283062,valid,,20215,3.88999999999999
HRS,63,recovery_phase,final,283063,valid,,20212,0.209999999999923
HRS,63,wealth_by_sex,final,283063,valid,,20212,9.59000000000003
HRS,63,wealth_within_low_education,final,283063,valid,,20212,5.53999999999996
HRS,64,recovery_phase,final,283064,valid,,20359,0.159999999999968
HRS,64,wealth_by_sex,final,283064,valid,,20359,9.47000000000003
HRS,64,wealth_within_low_education,final,283064,valid,,20359,3.82999999999993
HRS,65,recovery_phase,final,283065,valid,,20144,0.160000000000082
HRS,65,wealth_by_sex,final,283065,valid,,20144,9.15999999999997
HRS,65,wealth_within_low_education,final,283065,valid,,20144,4.07000000000005
HRS,66,recovery_phase,final,283066,valid,,20201,0.149999999999977
HRS,66,wealth_by_sex,final,283066,valid,,20201,10.3599999999999
HRS,66,wealth_within_low_education,final,283066,valid,,20201,3.78999999999996
HRS,67,recovery_phase,final,283067,valid,,20246,0.189999999999941
HRS,67,wealth_by_sex,final,283067,valid,,20246,9.37
HRS,67,wealth_within_low_education,final,283067,valid,,20246,4.15999999999997
HRS,68,recovery_phase,final,283068,valid,,20203,0.17999999999995
HRS,68,wealth_by_sex,final,283068,valid,,20203,9.37
HRS,68,wealth_within_low_education,final,283068,valid,,20203,3.79999999999995
HRS,69,recovery_phase,final,283069,valid,,20132,0.159999999999968
HRS,69,wealth_by_sex,final,283069,valid,,20132,8.80000000000007
HRS,69,wealth_within_low_education,final,283069,valid,,20132,3.40000000000009
HRS,70,recovery_phase,final,283070,valid,,20254,0.170000000000073
HRS,70,wealth_by_sex,final,283070,valid,,20254,9.71000000000004
HRS,70,wealth_within_low_education,final,283070,valid,,20254,4.02999999999997
HRS,71,recovery_phase,final,283071,valid,,20221,0.160000000000082
HRS,71,wealth_by_sex,final,283071,valid,,20221,9.80999999999995
HRS,71,wealth_within_low_education,final,283071,valid,,20221,3.72000000000003
HRS,72,recovery_phase,final,283072,valid,,20172,0.210000000000036
HRS,72,wealth_by_sex,final,283072,valid,,20172,9.7600000000001
HRS,72,wealth_within_low_education,final,283072,valid,,20172,4.28000000000009
HRS,73,recovery_phase,final,283073,valid,,20278,0.159999999999968
HRS,73,wealth_by_sex,final,283073,valid,,20278,12.55
HRS,73,wealth_within_low_education,final,283073,valid,,20278,4.58000000000004
HRS,74,recovery_phase,final,283074,valid,,20196,0.159999999999968
HRS,74,wealth_by_sex,final,283074,valid,,20196,9.59000000000003
HRS,74,wealth_within_low_education,final,283074,valid,,20196,3.83000000000004
HRS,75,recovery_phase,final,283075,valid,,20294,0.149999999999977
HRS,75,wealth_by_sex,final,283075,valid,,20294,9.71000000000004
HRS,75,wealth_within_low_education,final,283075,valid,,20294,3.91000000000008
HRS,76,recovery_phase,final,283076,valid,,20232,0.169999999999845
HRS,76,wealth_by_sex,final,283076,valid,,20232,8.93999999999994
HRS,76,wealth_within_low_education,final,283076,valid,,20232,3.62999999999988
HRS,77,recovery_phase,final,283077,valid,,20238,0.169999999999845
HRS,77,wealth_by_sex,final,283077,valid,,20238,9.67000000000007
HRS,77,wealth_within_low_education,final,283077,valid,,20238,3.77999999999997
HRS,78,recovery_phase,final,283078,valid,,20198,0.149999999999864
HRS,78,wealth_by_sex,final,283078,valid,,20198,9.50999999999999
HRS,78,wealth_within_low_education,final,283078,valid,,20198,3.9699999999998
HRS,79,recovery_phase,final,283079,valid,,20264,0.180000000000064
HRS,79,wealth_by_sex,final,283079,valid,,20264,9.65000000000009
HRS,79,wealth_within_low_education,final,283079,valid,,20264,3.68000000000006
HRS,80,recovery_phase,final,283080,valid,,20103,0.159999999999854
HRS,80,wealth_by_sex,final,283080,valid,,20103,9.76999999999998
HRS,80,wealth_within_low_education,final,283080,valid,,20103,3.81000000000017
HRS,81,recovery_phase,final,283081,valid,,20248,0.1400000000001
HRS,81,wealth_by_sex,final,283081,valid,,20248,9.6400000000001
HRS,81,wealth_within_low_education,final,283081,valid,,20248,3.82000000000016
HRS,82,recovery_phase,final,283082,valid,,20249,0.160000000000082
HRS,82,wealth_by_sex,final,283082,valid,,20249,9.02999999999997
HRS,82,wealth_within_low_education,final,283082,valid,,20249,3.75
HRS,83,recovery_phase,final,283083,valid,,20285,0.149999999999864
HRS,83,wealth_by_sex,final,283083,valid,,20285,8.55999999999995
HRS,83,wealth_within_low_education,final,283083,valid,,20285,3.5
HRS,84,recovery_phase,final,283084,valid,,20288,0.139999999999873
HRS,84,wealth_by_sex,final,283084,valid,,20288,8.75999999999999
HRS,84,wealth_within_low_education,final,283084,valid,,20288,3.43999999999983
HRS,85,recovery_phase,final,283085,valid,,20224,0.160000000000082
HRS,85,wealth_by_sex,final,283085,valid,,20224,8.36000000000013
HRS,85,wealth_within_low_education,final,283085,valid,,20224,3.5
HRS,86,recovery_phase,final,283086,valid,,20223,0.139999999999873
HRS,86,wealth_by_sex,final,283086,valid,,20223,8.22000000000003
HRS,86,wealth_within_low_education,final,283086,valid,,20223,3.12999999999988
HRS,87,recovery_phase,final,283087,valid,,20173,0.1400000000001
HRS,87,wealth_by_sex,final,283087,valid,,20173,7.41000000000008
HRS,87,wealth_within_low_education,final,283087,valid,,20173,3.22000000000003
HRS,88,recovery_phase,final,283088,valid,,20134,0.130000000000109
HRS,88,wealth_by_sex,final,283088,valid,,20134,7.36999999999989
HRS,88,wealth_within_low_education,final,283088,valid,,20134,2.89999999999986
HRS,89,recovery_phase,final,283089,valid,,20202,0.139999999999873
HRS,89,wealth_by_sex,final,283089,valid,,20202,8.57999999999993
HRS,89,wealth_within_low_education,final,283089,valid,,20202,3.10000000000014
HRS,90,recovery_phase,final,283090,valid,,20194,0.1400000000001
HRS,90,wealth_by_sex,final,283090,valid,,20194,7.45000000000005
HRS,90,wealth_within_low_education,final,283090,valid,,20194,3.12000000000012
HRS,91,recovery_phase,final,283091,valid,,20143,0.1400000000001
HRS,91,wealth_by_sex,final,283091,valid,,20143,7.85000000000014
HRS,91,wealth_within_low_education,final,283091,valid,,20143,3.07999999999993
HRS,92,recovery_phase,final,283092,valid,,20170,0.1400000000001
HRS,92,wealth_by_sex,final,283092,valid,,20170,7.50999999999999
HRS,92,wealth_within_low_education,final,283092,valid,,20170,2.95000000000005
HRS,93,recovery_phase,final,283093,valid,,20147,0.179999999999836
HRS,93,wealth_by_sex,final,283093,valid,,20147,7.97000000000003
HRS,93,wealth_within_low_education,final,283093,valid,,20147,4.33999999999992
HRS,94,recovery_phase,final,283094,valid,,20245,0.159999999999854
HRS,94,wealth_by_sex,final,283094,valid,,20245,9.81000000000017
HRS,94,wealth_within_low_education,final,283094,valid,,20245,3.6400000000001
HRS,95,recovery_phase,final,283095,valid,,20201,0.160000000000082
HRS,95,wealth_by_sex,final,283095,valid,,20201,9.75
HRS,95,wealth_within_low_education,final,283095,valid,,20201,3.61999999999989
HRS,96,recovery_phase,final,283096,valid,,20276,0.160000000000082
HRS,96,wealth_by_sex,final,283096,valid,,20276,9.71000000000004
HRS,96,wealth_within_low_education,final,283096,valid,,20276,3.77999999999997
HRS,97,recovery_phase,final,283097,valid,,20232,0.159999999999854
HRS,97,wealth_by_sex,final,283097,valid,,20232,9.32999999999993
HRS,97,wealth_within_low_education,final,283097,valid,,20232,3.75
HRS,98,recovery_phase,final,283098,valid,,20342,0.149999999999864
HRS,98,wealth_by_sex,final,283098,valid,,20342,9.67000000000007
HRS,98,wealth_within_low_education,final,283098,valid,,20342,3.80999999999995
HRS,99,recovery_phase,final,283099,valid,,20208,0.180000000000064
HRS,99,wealth_by_sex,final,283099,valid,,20208,10.21
HRS,99,wealth_within_low_education,final,283099,valid,,20208,4.08000000000015
HRS,100,recovery_phase,final,283100,valid,,20191,0.190000000000055
HRS,100,wealth_by_sex,final,283100,valid,,20191,9.08000000000015
HRS,100,wealth_within_low_education,final,283100,valid,,20191,4.20000000000005
HRS,101,recovery_phase,final,283101,valid,,20190,0.199999999999818
HRS,101,wealth_by_sex,final,283101,valid,,20190,10.4100000000001
HRS,101,wealth_within_low_education,final,283101,valid,,20190,4.08999999999992
HRS,102,recovery_phase,final,283102,valid,,20154,0.160000000000082
HRS,102,wealth_by_sex,final,283102,valid,,20154,12.74
HRS,102,wealth_within_low_education,final,283102,valid,,20154,3.77999999999997
HRS,103,recovery_phase,final,283103,valid,,20188,0.160000000000082
HRS,103,wealth_by_sex,final,283103,valid,,20188,8.61999999999989
HRS,103,wealth_within_low_education,final,283103,valid,,20188,3.19000000000005
HRS,104,recovery_phase,final,283104,valid,,20216,0.179999999999836
HRS,104,wealth_by_sex,final,283104,valid,,20216,10.8099999999999
HRS,104,wealth_within_low_education,final,283104,valid,,20216,4.44000000000005
HRS,105,recovery_phase,final,283105,valid,,20229,0.190000000000055
HRS,105,wealth_by_sex,final,283105,valid,,20229,9.08000000000015
HRS,105,wealth_within_low_education,final,283105,valid,,20229,4.56999999999994
HRS,106,recovery_phase,final,283106,valid,,20083,0.159999999999854
HRS,106,wealth_by_sex,final,283106,valid,,20083,9.67000000000007
HRS,106,wealth_within_low_education,final,283106,valid,,20083,4.1400000000001
HRS,107,recovery_phase,final,283107,valid,,20146,0.170000000000073
HRS,107,wealth_by_sex,final,283107,valid,,20146,10.4400000000001
HRS,107,wealth_within_low_education,final,283107,valid,,20146,4.12000000000012
HRS,108,recovery_phase,final,283108,valid,,20230,0.180000000000064
HRS,108,wealth_by_sex,final,283108,valid,,20230,9.43000000000006
HRS,108,wealth_within_low_education,final,283108,valid,,20230,3.72000000000003
HRS,109,recovery_phase,final,283109,valid,,20234,0.169999999999845
HRS,109,wealth_by_sex,final,283109,valid,,20234,9.26999999999998
HRS,109,wealth_within_low_education,final,283109,valid,,20234,4.06999999999994
HRS,110,recovery_phase,final,283110,valid,,20162,0.139999999999873
HRS,110,wealth_by_sex,final,283110,valid,,20162,8.95000000000005
HRS,110,wealth_within_low_education,final,283110,valid,,20162,3.04000000000019
HRS,111,recovery_phase,final,283111,valid,,20217,0.170000000000073
HRS,111,wealth_by_sex,final,283111,valid,,20217,10.6900000000001
HRS,111,wealth_within_low_education,final,283111,valid,,20217,4.10000000000014
HRS,112,recovery_phase,final,283112,valid,,20259,0.170000000000073
HRS,112,wealth_by_sex,final,283112,valid,,20259,9.99000000000001
HRS,112,wealth_within_low_education,final,283112,valid,,20259,4.01999999999998
HRS,113,recovery_phase,final,283113,valid,,20151,0.1400000000001
HRS,113,wealth_by_sex,final,283113,valid,,20151,11.28
HRS,113,wealth_within_low_education,final,283113,valid,,20151,3.41000000000008
HRS,114,recovery_phase,final,283114,valid,,20318,0.170000000000073
HRS,114,wealth_by_sex,final,283114,valid,,20318,10.3999999999999
HRS,114,wealth_within_low_education,final,283114,valid,,20318,4.05999999999995
HRS,115,recovery_phase,final,283115,valid,,20250,0.149999999999864
HRS,115,wealth_by_sex,final,283115,valid,,20250,11.75
HRS,115,wealth_within_low_education,final,283115,valid,,20250,3.38999999999987
HRS,116,recovery_phase,final,283116,valid,,20150,0.150000000000091
HRS,116,wealth_by_sex,final,283116,valid,,20150,8.66999999999985
HRS,116,wealth_within_low_education,final,283116,valid,,20150,3.55999999999995
HRS,117,recovery_phase,final,283117,valid,,20131,0.139999999999873
HRS,117,wealth_by_sex,final,283117,valid,,20131,8.87999999999988
HRS,117,wealth_within_low_education,final,283117,valid,,20131,3.55000000000018
HRS,118,recovery_phase,final,283118,valid,,20153,0.159999999999854
HRS,118,wealth_by_sex,final,283118,valid,,20153,8.91000000000008
HRS,118,wealth_within_low_education,final,283118,valid,,20153,3.28999999999996
HRS,119,recovery_phase,final,283119,valid,,20152,0.130000000000109
HRS,119,wealth_by_sex,final,283119,valid,,20152,8.3900000000001
HRS,119,wealth_within_low_education,final,283119,valid,,20152,3.50999999999999
HRS,120,recovery_phase,final,283120,valid,,20246,0.159999999999854
HRS,120,wealth_by_sex,final,283120,valid,,20246,8.63999999999987
HRS,120,wealth_within_low_education,final,283120,valid,,20246,3.45000000000005
HRS,121,recovery_phase,final,283121,valid,,20189,0.200000000000045
HRS,121,wealth_by_sex,final,283121,valid,,20189,12.0400000000002
HRS,121,wealth_within_low_education,final,283121,valid,,20189,4.63999999999987
HRS,122,recovery_phase,final,283122,valid,,20180,0.220000000000027
HRS,122,wealth_by_sex,final,283122,valid,,20180,12.03
HRS,122,wealth_within_low_education,final,283122,valid,,20180,4.90000000000009
HRS,123,recovery_phase,final,283123,valid,,20314,0.210000000000036
HRS,123,wealth_by_sex,final,283123,valid,,20314,11.05
HRS,123,wealth_within_low_education,final,283123,valid,,20314,4.57999999999993
HRS,124,recovery_phase,final,283124,valid,,20232,0.200000000000045
HRS,124,wealth_by_sex,final,283124,valid,,20232,11.1300000000001
HRS,124,wealth_within_low_education,final,283124,valid,,20232,5.1099999999999
HRS,125,recovery_phase,final,283125,valid,,20164,0.190000000000055
HRS,125,wealth_by_sex,final,283125,valid,,20164,12.3099999999999
HRS,125,wealth_within_low_education,final,283125,valid,,20164,4.91000000000008
HRS,126,recovery_phase,final,283126,valid,,20147,0.180000000000064
HRS,126,wealth_by_sex,final,283126,valid,,20147,10.45
HRS,126,wealth_within_low_education,final,283126,valid,,20147,4.68000000000006
HRS,127,recovery_phase,final,283127,valid,,20195,0.150000000000091
