path,bytes,sha256
results/original_analysis/15_exploratory_sensitivity_unweighted/model_convergence_qc.csv,5433,b13e7bcd2ee63834097f5007811db6a85512677d0ac9a6937a0337dfb764966a
results/original_analysis/15_exploratory_sensitivity_unweighted/module_point_promotion_screen.csv,493,2e2b5c635a4c6c33b3b11e9ca20ad9d2c6836bd3f4261510450a2fcfe6fa1f8c
results/original_analysis/15_exploratory_sensitivity_unweighted/recovery_phase_model_contrasts.csv,1917,a6e86c826c11a0cd7e9ece7271f9cf1231f8f8035b8021f982c3c6606bc3cbb0
results/original_analysis/15_exploratory_sensitivity_unweighted/recovery_phase_model_qc.csv,1019,c57b7579643a54d173d2d2e0d3254ad53f30888f8111ef2c74ead329724eab2a
results/original_analysis/15_exploratory_sensitivity_unweighted/recovery_phase_standardized_rate_ratios.csv,2558,e9dca51cacc159f3292bb7fc9af8fa1b71fa158413f993fcbea3271c22a46bb6
results/original_analysis/15_exploratory_sensitivity_unweighted/sex_difference_point_screen.csv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
results/original_analysis/15_exploratory_sensitivity_unweighted/shapley_decomposition_point.csv,7297,1fec87bcd339136dafb33f47f7a11d3dc745c2164286060c652ad73b47d59020
results/original_analysis/15_exploratory_sensitivity_unweighted/standardized_annual_hazards.csv,328755,216ee0063f8102c79a936c5823970f193f56f346dc70bc74a31d15b1520e3e7e
results/original_analysis/16_exploratory_sensitivity_summary/exploratory_sensitivity_decision.csv,223,84d81202de84c6ff401d20890fbb87d71d2f60780a3da7a98a8ae698214f0a2c
results/original_analysis/16_exploratory_sensitivity_summary/exploratory_sensitivity_model_qc.csv,944,557394b209c646024f3c2947da84ed08684fc81b19ee8bb39dd03675996475bb
results/original_analysis/16_exploratory_sensitivity_summary/low_education_wealth_sensitivity_point_estimates.csv,3117,9a514379aa2216a400847a2e02f531a1ce608c39cd30a616b808ad0817dce74a
results/original_analysis/16_exploratory_sensitivity_summary/low_education_wealth_sensitivity_robustness.csv,546,bdb9d7e5017e55708962190cbe888536e33df43851738faa0cea561e3690c673
results/original_analysis/16_exploratory_sensitivity_summary/recovery_phase_sensitivity_point_estimates.csv,9677,31ca1c6995ba58e069348744650e6ab07f12199bd5d5b2a79e7d52332429c059
results/original_analysis/16_exploratory_sensitivity_summary/recovery_phase_sensitivity_robustness.csv,708,d0810f778ef74d79b8f2d6d1125b1d8c9edcf48c0db8b0e4550f5a85fff67aff
results/original_analysis/17_exploratory_submission_tables_final/Table1_caption.md,809,fa429f27447b862ee3680a1117397ebce50e04d2078b8915ce675654912db3cc
results/original_analysis/17_exploratory_submission_tables_final/Table1_cohort_overview_and_transition_support.csv,2530,fd8f76f561f35a952d040ffb410c17e90cb938fd41f7ca68f0d061cf24cf8bc7
results/original_analysis/17_exploratory_submission_tables_final/Table1_cohort_overview_and_transition_support_long.csv,7662,1c8bbbf6589e2cd3be1b8cb01c1da603233d37a4b3d6551757c1c3951e596f60
results/original_analysis/17_exploratory_submission_tables_final/Table3_low_education_wealth_mechanism.csv,1186,a2140ef28c6113a18496ca71abbadfbab5dfa13c5ab9ea873d8380bf0b9a389b
results/original_analysis/17_exploratory_submission_tables_final/Table_2_integrated_primary_and_loweducation_results.csv,2357,e01b082b56ed300ae72cab4200323c8bf0ae31eca496de66146d6956133d47ad
results/original_analysis/17_exploratory_submission_tables_final/Table_3_low_education_wealth_decomposition.csv,1186,a2140ef28c6113a18496ca71abbadfbab5dfa13c5ab9ea873d8380bf0b9a389b
results/original_analysis/17_exploratory_submission_tables_final/Table_S_low_education_wealth_country_heterogeneity.csv,1070,92b5e541a715e3fb279738de89ee31284c686f54414342cac29f1af8617aa237
results/original_analysis/17_exploratory_submission_tables_final/Table_S_recovery_durability.csv,2070,9ded9e979669251b4ba9a61f9c19b47af71861e3b28dbc8ae6d9c6ac73c703b4
results/original_analysis/17_exploratory_submission_tables_final/Table_S_sex_heterogeneity.csv,973,05984853a4934157132ccaf4f18486d22e9b21bc9499cd2525b8ff785a6e549e
results/original_analysis/17_exploratory_submission_tables_final/Table_S_v2_binding_decision.csv,748,74ab50f7c9ea168af5b396dd8a46cb4020a6825d58bc1834b65f44f5ba651bbd
results/original_analysis/17_exploratory_submission_tables_final/Table_S_v2_bootstrap_validity.csv,2120,3281d75401568d9b60912fcbb970123af95e48d0d83bb4fd25793d5808437de5
results/original_analysis/17_exploratory_submission_tables_final/TableS10_low_education_sensitivity_robustness.csv,546,bdb9d7e5017e55708962190cbe888536e33df43851738faa0cea561e3690c673
results/original_analysis/17_exploratory_submission_tables_final/TableS8_low_education_shapley_blocks.csv,1515,1bc9ef29129a908e7470a903e993d795e20eac30fa7f074d1356814dd44d904d
results/original_analysis/17_exploratory_submission_tables_final/TableS9_recovery_phase_relapse_hr.csv,734,96e7efeaee5c1323d3d7028ed08577c10922c164499a48640e4094d8cbcd3bcd
results/revision_v1_1/04_lowedu_inference/bootstrap_inference_summary.md,1879,a5a5eac101d1c0bb66dbdda1d3bf81987c75b75f63a8acb2d2d8e6aba59196df
results/revision_v1_1/04_lowedu_inference/bootstrap_monte_carlo_stability.csv,6084,fe77a046e300ea9ace5efd939f277d71dfd16df1432194f870cfa9a008218320
results/revision_v1_1/04_lowedu_inference/bootstrap_percentile_ci_summary.csv,25400,3abaa5905886f577ad15de05ebc9256cdee52414bcda03e24e653650d498e3eb
results/revision_v1_1/04_lowedu_inference/bootstrap_replicate_qc.csv,326,ebc0d2a9bc0d4b9f79927c264c996f42ddd9574d53acf3fbf027d4e87392c8e8
results/revision_v1_1/04_lowedu_inference/cross_cohort_heterogeneity.csv,281,edc8c8e0ecc7c5b178d43e49a15c840fbc9c64c5c2e1f282d2eb2967c348abf7
results/revision_v1_1/04_lowedu_inference/cross_cohort_pairwise_contrasts.csv,1604,285b1cf55561049363d92f17dff775a2cf37cf86a102b5fbec2314db721042d5
results/revision_v1_1/04_lowedu_inference/population_percent_contributions.csv,2502,d7ee0447b161ab7affb162068160356b4a029a1fbfba5d11852f6aa7e97fa48e
results/revision_v1_1/04_lowedu_inference_adl_only/bootstrap_inference_summary.md,1882,d9f1226a1aa093ad1b87170fc912bb4dd720106f56e3afb8a3b20fab599500fe
results/revision_v1_1/04_lowedu_inference_adl_only/bootstrap_monte_carlo_stability.csv,6109,8e17a8ea73bd206f20740b678b744de2eb4a65de5620752f15fa0e2e905034b5
results/revision_v1_1/04_lowedu_inference_adl_only/bootstrap_percentile_ci_summary.csv,25514,c6dd8d1d6280c25029cb931ebd9216e7f9f6358780caee6f1236c87b32ca2db8
results/revision_v1_1/04_lowedu_inference_adl_only/bootstrap_replicate_qc.csv,374,9a7ca3b273506e0a9c36999918d14c5fe2de6a5766229f75266a6d745e804945
results/revision_v1_1/04_lowedu_inference_adl_only/cross_cohort_heterogeneity.csv,282,5107686fc9bdb77fab52dc831d88324b9f49c47811bc8a967562a6de06bf3f44
results/revision_v1_1/04_lowedu_inference_adl_only/cross_cohort_pairwise_contrasts.csv,1601,d934eeea7de42e86c1ed1043ab479bf3ae127206a527487f6c4e4ea6155c024a
results/revision_v1_1/04_lowedu_inference_adl_only/population_percent_contributions.csv,2507,dc70d273f188faf1d2f724fdcd42cbba2aa7e2d4df1f177249ce4959ac5f0451
results/revision_v1_1/04_lowedu_inference_at_least_two/bootstrap_inference_summary.md,2523,b5271a92247b2cd3c638f7c852ce693991ed13d36eed1bf0b6e59cf8a46f5a5b
results/revision_v1_1/04_lowedu_inference_at_least_two/bootstrap_monte_carlo_stability.csv,6109,440dc53b46e75ecd7f9f1567261344706abe53ccbd40c92e35487b9da80bfcfc
results/revision_v1_1/04_lowedu_inference_at_least_two/bootstrap_percentile_ci_summary.csv,25530,6582fde78aa0e4dd44fbf7ff9eba41df0139bd9421c9889b0b6e0e1609682a57
results/revision_v1_1/04_lowedu_inference_at_least_two/bootstrap_replicate_qc.csv,336,f985e14a44b7b90d0596a7c1bd138b5150a97322555e58b6a6dfc8278f3c846f
results/revision_v1_1/04_lowedu_inference_at_least_two/cross_cohort_heterogeneity.csv,279,92176a60098c488d3697beaa9f5bd8d1e5c6613d9460b837c31ae07fa2c9b568
results/revision_v1_1/04_lowedu_inference_at_least_two/cross_cohort_pairwise_contrasts.csv,1595,c572e022a1132e25d9ad03943e73f876072bb1b13281c6d12c266e6e15e27ffe
results/revision_v1_1/04_lowedu_inference_at_least_two/population_percent_contributions.csv,2849,0e76da608acf870567cd4ccdc505b2e52fa78e7b212eb90ad5f83faf4b6061e8
results/revision_v1_1/04_primary_education_inference/bootstrap_inference_summary.md,3395,a451c9a86e3bee95b1b2c918ba0cab58513d2d48d9f512c8e72187010efc1abb
results/revision_v1_1/04_primary_education_inference/bootstrap_monte_carlo_stability.csv,6055,70f915d0c543f63893407a0765a382aef2f326a5a4fe9d6be4cfb70222949c43
results/revision_v1_1/04_primary_education_inference/bootstrap_percentile_ci_summary.csv,25377,f2deea590b605e8ddf9f70b2c9fc7d6743cd63919d7fccf877a74ccac052944b
results/revision_v1_1/04_primary_education_inference/bootstrap_replicate_qc.csv,355,ecf31541b94db3b3ff2650d66804ddec9b16d02762de673d8161abaa3953a0ee
results/revision_v1_1/04_primary_education_inference/cross_cohort_heterogeneity.csv,261,2fb15403dc98c5c44f691a46fb43dd0f3e92f486af5e098759809ade1280da25
results/revision_v1_1/04_primary_education_inference/cross_cohort_pairwise_contrasts.csv,1586,8285f05f4f8d84eda44f774652848213d63f3c2a537b040813bb97b2dfdfd7ab
results/revision_v1_1/04_primary_education_inference/population_percent_contributions.csv,2832,6fe5217a831f2fcb6e335ad510f80c5cd3ee3a6704f7150261463f8e90428191
results/revision_v1_1/04_primary_wealth_inference/bootstrap_inference_summary.md,1866,bf1e53ef0873433e4685ba036d62ab5094d4fb3d436d024e83a40c0aeaf43035
results/revision_v1_1/04_primary_wealth_inference/bootstrap_monte_carlo_stability.csv,6093,582ecf980eea034156be0d6c66fd3b815fb17afaea050611c6873f82a7cc6ae5
results/revision_v1_1/04_primary_wealth_inference/bootstrap_percentile_ci_summary.csv,25419,4b9c191b6bd111c2d168a076cc37b4d949b16b98d51c7af64b9b2938cd1ac1a1
results/revision_v1_1/04_primary_wealth_inference/bootstrap_replicate_qc.csv,363,8b40f16bc9ead2cdf2aec92b9fced30048daed235b28a60ef2b512991906d10e
results/revision_v1_1/04_primary_wealth_inference/cross_cohort_heterogeneity.csv,282,39fbe12d8e5adf43ca65de40d68a44bdb0eea67947254d8a68fcb105ffa2c72e
results/revision_v1_1/04_primary_wealth_inference/cross_cohort_pairwise_contrasts.csv,1602,17d3968c79c576d9d5d83c54cf1884c6ff0fdeafca4a7a991da192a4c0c6d136
results/revision_v1_1/04_primary_wealth_inference/population_percent_contributions.csv,2834,bd893c9a17eb37aea769f7b3814ca772c0c0567d8164958d93d5a2150d45d0bf
results/revision_v1_1/04_threshold_support_adl_only/low_education_wealth_event_support.csv,193,767d367b76ea09b71210e59680763d2a19c14636688c12a875ccd29d135b423c
results/revision_v1_1/04_threshold_support_at_least_two/low_education_wealth_event_support.csv,192,373049c722c568a1285b214761a9f1d7f0bf00869faf35b5c7735682f9675194
results/revision_v1_1/05_confirmed_state_sensitivity/confirmed_state_cluster_robust_estimates.csv,2411,6c7b7cb3569d8de454f386da51c74203e71c45bc468d9032af202b2f6e8bfecf
results/revision_v1_1/05_confirmed_state_sensitivity/confirmed_state_event_support.csv,741,78cca43bb2910088806c39c4e977c3619efccdd0366cfd59cd915e8f2a44be5d
results/revision_v1_1/06_flow_missingness_support/baseline_characteristics_corrected_v1_1.csv,1206,20378f021b9b3bcbb1b460b0fb413fae76ab0af14708fe018b9a861d9ebd1880
results/revision_v1_1/06_flow_missingness_support/death_vs_non_death_loss_summary_v1_1.csv,370,61a14172029c0a39f93c3f783d7b6af0be6340f2ad915ad3ef08d15731a71e22
results/revision_v1_1/06_flow_missingness_support/functional_item_proxy_weight_missingness_v1_1.csv,3203,63f960263260382b41219898cfd1aff8c3c97328e85602623ff80514a1b8ad3b
results/revision_v1_1/06_flow_missingness_support/sample_flow_by_module_v1_1.csv,4360,4d8f10608ab740f0acfd8fbae44921b36cd87b8c8db39cfe8ff132905cd065ff
results/revision_v1_1/06_flow_missingness_support/ses_and_design_missingness_v1_1.csv,478,6a1623d375476872702a7be692188b48ac86ab5fd4a56e52b7d285d42d2c5309
results/revision_v1_1/06_flow_missingness_support/transition_event_support_all_primary_modules_v1_1.csv,6880,f96e324a5c67597a6b733f2ff932270dc92844115f4c6043cb69aa25b4057a7e
results/revision_v1_1/06_flow_missingness_support/vital_status_interval_audit_v1_1.csv,1329,ac429d007bb4c0ece61b66d5502a5984b8d2fa7accd2f05d4d69e3e1fc303e3f
results/revision_v1_1/07_continuous_time_panel_msm/age70_intensity_matrices_charls.csv,2535,027049dd39cc32d5cd0fece09002d108bf5caa4c28d4bf998282e0bd0e4a124d
results/revision_v1_1/07_continuous_time_panel_msm/age70_intensity_matrices_elsa.csv,2394,f68601525e3f2c728d5b85cb3d979d5caf52943b9507f4fbc362a0045a975ff4
results/revision_v1_1/07_continuous_time_panel_msm/age70_intensity_matrices_hrs.csv,2389,6446f90263e061169237af854506ca999ae6910e74cce2941b9f6ffd49ecdc18
results/revision_v1_1/07_continuous_time_panel_msm/age70_intensity_matrices_mhas.csv,2433,434783d493b2501d02314b9208bf6ee116a634076cc93a60dfce8cc1a3b22afe
results/revision_v1_1/07_continuous_time_panel_msm/endpoint_count_calibration_charls.csv,2807,0d9c86f19ed33b6ef4252a7a4a05301aedff6172cc1ea208106dfbd42f4e0e48
results/revision_v1_1/07_continuous_time_panel_msm/endpoint_count_calibration_elsa.csv,2741,ac0f6a4e08b94735f9ddca8f712277d38d69abc8fd6894f85f11b7874151a3eb
results/revision_v1_1/07_continuous_time_panel_msm/endpoint_count_calibration_hrs.csv,2711,d81bd48a8a1528df403a45761a0114be3a1b9efabd0629903e6c01ab20d2464c
results/revision_v1_1/07_continuous_time_panel_msm/endpoint_count_calibration_mhas.csv,2724,a59ae996c75f9d3df1288d31b477c09870f3231a80bc74ec13cd10c6de02ae8d
results/revision_v1_1/07_continuous_time_panel_msm/model_qc_charls.csv,472,ba408f620b58519756199f923ce24ca1aa09b27a5384b9d9ef7c65bdad467568
results/revision_v1_1/07_continuous_time_panel_msm/model_qc_elsa.csv,471,de789a80198f3e7811e70bc8007a573be4bf2d6cd66145a04e79e4ee0b8183e4
results/revision_v1_1/07_continuous_time_panel_msm/model_qc_hrs.csv,471,c7b84413768c35df0072020a4b234426cf079d09b22dfe0dbb8e885a6d1f87e8
results/revision_v1_1/07_continuous_time_panel_msm/model_qc_mhas.csv,471,8413066248cfd1007334340cf85e4b573c1fc5b056dfdad35142dfdcc4e76b17
results/revision_v1_1/07_continuous_time_panel_msm/panel_flow_charls.csv,219,5220fdc84e7ba3f5faf5e129004ba3b203182fdd2a161bc9dda14ed93c298cee
results/revision_v1_1/07_continuous_time_panel_msm/panel_flow_elsa.csv,216,9af82ca780cb20cf5c9ada26b49772e136a4c459b7ea631695c8fdbcff07ad6a
results/revision_v1_1/07_continuous_time_panel_msm/panel_flow_hrs.csv,217,3776ca7f4a0b709b3dac796e2e399541d8866b1bf5be12bc3fd7ec3204314cb2
results/revision_v1_1/07_continuous_time_panel_msm/panel_flow_mhas.csv,219,9e2930bc2977377f4ecdce7bff05765079c142b80e38d1507fc7cd28d4c5a36b
results/revision_v1_1/07_continuous_time_panel_msm/process_intensity_ratios_charls.csv,826,7f258d2dc924ff3729b7c3aa4d83e64351dd17bbc4b8ddb6018a6485d2d6f52f
results/revision_v1_1/07_continuous_time_panel_msm/process_intensity_ratios_elsa.csv,816,e6eff9d396d1bb5e12f3858d1ead5bb525fec3f0ed10a0e8edb551cf0b991583
results/revision_v1_1/07_continuous_time_panel_msm/process_intensity_ratios_hrs.csv,814,5ec1445b95341d228d9d44f7cf3eb26cc79c10b6f46231a9c905ae2ba3c2ab3c
results/revision_v1_1/07_continuous_time_panel_msm/process_intensity_ratios_mhas.csv,819,63d788d99b055a4a1e5f6f5a3de8b103b5db0c437a003741dbca6285acea142b
results/revision_v1_1/07_continuous_time_panel_msm/transition_intensity_ratios_charls.csv,1485,b1d4902a557dabfb322ff140d7ed2fa97dcae948d5f7748c46538480bfb8e855
results/revision_v1_1/07_continuous_time_panel_msm/transition_intensity_ratios_elsa.csv,1468,263372a33fd39054bed6e277d3f857d5ce4d0296551da66657ee9247bfe79b57
results/revision_v1_1/07_continuous_time_panel_msm/transition_intensity_ratios_hrs.csv,1468,da223f19849b40efe0f4bb4fb9ddd811c4ff7dedad8bad9bcee4999597cbe04c
results/revision_v1_1/07_continuous_time_panel_msm/transition_intensity_ratios_mhas.csv,1475,2807764a903282a44042613b9f4e0f101e5ce2843e535cf3c4ba785904b6d452
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_missingness_charls.csv,675,7545497899597f39b6c6ad1a4426f804407000d4ea725a963fd7a52f79a5fdca
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_missingness_elsa.csv,666,b44dade0deecfe7156aa381ee0b5dbf68147c8da61fa9afd0442580fc1b86ebf
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_missingness_hrs.csv,716,7432b5254bcdbdbcd5d46245663377b2ff923423c49e24209456ad99c244fe3e
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_missingness_mhas.csv,683,7168eb61c9adcd645af36136c94e05495b4d1c06f1e34fe7852ba848e07fe2b3
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_schema_audit_charls.csv,238,4cddea41332053dec397866d12d9cf6dd99ba2b192ec154ddd3f14dceac12315
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_schema_audit_elsa.csv,245,1a0cc0a869e136c8673e65c52e5d79449c00fd234462d6d3ca2b78becaa9a6d0
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_schema_audit_hrs.csv,231,5b0f8ec19de549a6710d7c74c497df2badb5c7d9bb28ba486450f097bbf5bbba
results/revision_v1_1/08_enriched_covariate_sensitivity/covariate_schema_audit_mhas.csv,166,65784f42de8e16f7364ea0268c8fa1181347a5fc46c2437b46f53b732e3a7607
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_results_charls.csv,2204,1b08a378dadc0a96797377e3ac72f16c8ec739a652734b4dde7f6782adf27601
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_results_elsa.csv,2161,1ed548f8ec7ffaa47189871cd5e15353e796766a1e80b2bbce35619212d0fa5e
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_results_hrs.csv,2178,87f9a9e6379c00e3cf236877378a1b59ae8bbf2a782486b84ac8ba40d36a5bd7
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_results_mhas.csv,4524,ebb2f66d1bbcb1f5cb65081bff9f6bb5c03a3e1d0d8fab931129cc016b52e0f5
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_support_charls.csv,630,970d09036c30bcf7ef3977d5c1aec370485e98cc54f1e0c56315dea9adc73ff7
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_support_elsa.csv,573,b36f31bf7f0c824cc336c744f53643de5de4472488c09a32d882f57ad2d6efbf
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_support_hrs.csv,583,0fbb317a82a1748ae2d4b4539fe333d4d7ddedaf58a4c6ab5f0d875a37225739
results/revision_v1_1/08_enriched_covariate_sensitivity/enriched_transition_support_mhas.csv,601,cda441a4aee6294969ca095e12ff852a36c0a8d403bfd545db0beea831619655
results/revision_v1_1/09_nondeath_observation_ipcw/ipcw_transition_results_charls.csv,1174,56b50be9626e08da3e73d05a5e8ea348f5da8c360425992c9668e061f2402ee7
results/revision_v1_1/09_nondeath_observation_ipcw/ipcw_transition_results_elsa.csv,1156,c89ddd62fa88ac3045d9d8b04c3d85ec11f7f819cfd7eaff7c4551bdfcb8942d
results/revision_v1_1/09_nondeath_observation_ipcw/ipcw_transition_results_hrs.csv,1161,0ab70fbaf2e3c1f46f2fd845949fecb68190ae1ccfd2cddad81dd85637210540
results/revision_v1_1/09_nondeath_observation_ipcw/ipcw_transition_results_mhas.csv,1152,d26fd08525f5b96b0ad288ffca1a27d7e99c0bc21092322edb6d813da84333d3
results/revision_v1_1/09_nondeath_observation_ipcw/observation_model_qc_charls.csv,308,4d4fc5e706a73ee6f85c46611afc5aeeccd671fe5dbec7bab92e8e37a16d4c92
results/revision_v1_1/09_nondeath_observation_ipcw/observation_model_qc_elsa.csv,306,c4a7e596d05e5028d052930b3be44759bed59d0bfa7164805d93678819875ea9
results/revision_v1_1/09_nondeath_observation_ipcw/observation_model_qc_hrs.csv,305,1a0f979ee1c1d579818fbf54cffa370f90b550bc671ca9d5ecb22fdc985e9d72
results/revision_v1_1/09_nondeath_observation_ipcw/observation_model_qc_mhas.csv,307,1509296da3aaa6aa6aae5973c8f1f4002deacc22ba925b0aca5527533399a8a4
results/revision_v1_1/09_nondeath_observation_ipcw/retention_interval_summary_charls.csv,693,2d69499221a1d5389b98223fe2701895973587ecd028f4c8c729bca4c912f2cc
results/revision_v1_1/09_nondeath_observation_ipcw/retention_interval_summary_elsa.csv,718,bb7ed37d0450202e39e91ce70d2eed75c0ba98d6b5ff5fd53d119502bd4d7063
results/revision_v1_1/09_nondeath_observation_ipcw/retention_interval_summary_hrs.csv,598,cc56a1c2a704357e122e2d31899eddc372b48bbb3d980e8b73b908fec65db066
results/revision_v1_1/09_nondeath_observation_ipcw/retention_interval_summary_mhas.csv,711,d4045471c43b310d6d17c1cdaf714f06320fa1d4cdf569d02036f15ce5edf09f
results/revision_v1_1/10_internal_survival_calibration/calibration_contract.csv,446,e02cc41a7bafe5d1027788c8c5070aacf7016f9209d35eed89c9ed9ed7366409
results/revision_v1_1/10_internal_survival_calibration/model_vs_weighted_km_tle_calibration.csv,2137,f1f61633c6d4cdaa4e1bdb5a2e0f76dc5ec5076935c351cd591a683dcf71e769
results/revision_v1_1/11_focused_baseline_support/focused_loweducation_wealth_baseline_characteristics.csv,1115,218d873a6c478b0a0df06e41189f0d13a8c75f624e27ea1792da0dde758bb1ce
results/revision_v1_1/11_focused_baseline_support/focused_loweducation_wealth_flow.csv,879,91b73a33d2a5ca0ce311ffd8fd688e46fe73c208711ca50e94c00dc9bf4e7b0f
results/revision_v1_1/11_focused_baseline_support/focused_loweducation_wealth_transition_support.csv,2852,974406676f6b50bd2e454322b0f2a7be79cca11d330904f9ed13e6331190459c
results/revision_v1_1/11_focused_baseline_support/primary_education_wealth_distribution.csv,1903,eec547365e4fe2e15f00ce67bde6c7735bb4f101b51ff4822d38aa5c5a135bce
results/revision_v1_1/13_data_dictionary/allowed_transition_and_model_blocks.csv,614,73e342c460f7ec6804a3c9f6e1207a9aa233a3723a04b2ab1a57da4985c62b09
results/revision_v1_1/13_data_dictionary/functional_construct_definitions.csv,641,e528f5f466f9466e647921db0930ce903b8c2aa0a2377587d806253a75c16a8d
results/revision_v1_1/13_data_dictionary/functional_item_mapping_by_cohort_wave.csv,104583,e7e88437c8b5fd6f88f8eca5da5e1c73ef0233f856d3805ebb8f4c9b694c486f
results/revision_v1_1/13_data_dictionary/history_state_dictionary.csv,1005,3a4ae8ba8f453f7758bc2268d19dad811682a9b67daa7ba033faa39100bda436
results/revision_v1_1/14_stratified_psu_inference/household_vs_stratified_psu_ci_comparison.csv,14836,3e6553da762a8b9258d199084bd23c0fdc62bbbb9ec7fa5403916de5f01bbb33
results/revision_v1_1/14_stratified_psu_inference/stratified_psu_bootstrap_qc.csv,127,7d04fd64da499b211fb2504918a2cbeb9cbae19f6493308e5a8fc310f7c2df62
results/revision_v1_1/14_stratified_psu_inference/stratified_psu_monte_carlo_stability.csv,2362,5076bad7bf33a4a6382bacb59196d7b7ef429055399c2b6ee03d6faf83338044
results/revision_v1_1/14_stratified_psu_inference/stratified_psu_percentile_ci.csv,6793,1e681b6eea95a2712b6cd0606257ec7070d799d5d525c3be0699b0ddaee06277
results/revision_v1_1/15_consolidated_evidence/available_household_bootstrap_inference_long.csv,139173,5e27db0b49e09fad90606e3126738fee917c9408f0ba4824bda03fb371b94263
results/revision_v1_1/15_consolidated_evidence/confirmed_state_transition_ratios.csv,2411,6c7b7cb3569d8de454f386da51c74203e71c45bc468d9032af202b2f6e8bfecf
results/revision_v1_1/15_consolidated_evidence/consolidated_revision_evidence_snapshot.md,6731,43d36d0fdd02eb5c2bdc270e6cb40d956856b3b2a89bc238ac256cc6b621671f
results/revision_v1_1/15_consolidated_evidence/continuous_time_process_intensity_ratios.csv,3092,a9f83c5f971f954ed8d6d14ddfcf5e3b853cf099218e9d92ea64401fc0bce32f
results/revision_v1_1/15_consolidated_evidence/enriched_covariate_transition_ratios.csv,10674,a399bda7445b8cbebfaa21253edf544541280638b7d2e1dcfdc9a09441a5aa18
results/revision_v1_1/15_consolidated_evidence/focused_point_sensitivity_matrix.csv,20295,7247da50202da3dc199ef70c1e3481f9405d1a0488f69e0547bed3df0e12479e
results/revision_v1_1/15_consolidated_evidence/manuscript_evidence_file_ledger.csv,2578,0c9cbd8487f07823a9237112af3aebdc6d7ecfa9cf3f5b493014236a1911d938
results/revision_v1_1/15_consolidated_evidence/nondeath_ipcw_transition_ratios.csv,4280,e02bb144ff0ab980e1ccdb732098448033d0bfbd613342a8c6cae1be985134da
results/revision_v1_1/15_consolidated_evidence/primary_absolute_levels_long.csv,12332,51ceed39d58c2df75f76998d6817882254b2d1826643dea3904e470248edaa77
results/revision_v1_1/15_consolidated_evidence/primary_education_wealth_point_summary.csv,1215,355bd1357c9e273142222825c0792a373ef30c974b7cd111ad728bd3c1f40a52
results/revision_v1_1/15_consolidated_evidence/primary_six_block_decomposition_long.csv,5941,c2213c1993ce76ed14b63d7455aebe5e3d6a6e7c16c96d9990409bdefaa88119
tables/source_data/Table1_numeric_source.csv,1832,3a3fefa7598500d6999b459689d121524ad10ac4d93c71c575706337b5493b55
tables/source_data/Table2_numeric_source.csv,1255,8f9c237d368ac903ccbf8b5620bd0989442fccc6604c4d482e1261721cd69cff
tables/source_data/Table3A_numeric_source.csv,6241,6294cea6d237d0c2a41779d3a56236e956e76c54079f3bfedbd627352705d3af
tables/source_data/Table3B_numeric_source.csv,6810,14faa579b905f45ea913f72ecfcde518ef4fd2df7fb8963cf4c94fffd119c0f7
tables/supplementary/TableS01_threshold_sensitivity_household_bootstrap.csv,3524,4a657bdb2cc9813f65df49af7fbd0745f66be98504f80a13fdf232368a98c852
tables/supplementary/TableS02_confirmed_state.csv,2411,6c7b7cb3569d8de454f386da51c74203e71c45bc468d9032af202b2f6e8bfecf
tables/supplementary/TableS03_continuous_time.csv,3092,a9f83c5f971f954ed8d6d14ddfcf5e3b853cf099218e9d92ea64401fc0bce32f
tables/supplementary/TableS04_enriched_covariates.csv,10794,6c3fbba61ea3211f4177c1acd4569beb1984f206203771dcee6c6a8efc8ca0fb
tables/supplementary/TableS05_nondeath_ipcw.csv,4280,e02bb144ff0ab980e1ccdb732098448033d0bfbd613342a8c6cae1be985134da
tables/supplementary/TableS06_point_sensitivities.csv,20295,7247da50202da3dc199ef70c1e3481f9405d1a0488f69e0547bed3df0e12479e
tables/supplementary/TableS07_flow.csv,4360,4d8f10608ab740f0acfd8fbae44921b36cd87b8c8db39cfe8ff132905cd065ff
tables/supplementary/TableS08_missingness.csv,3203,63f960263260382b41219898cfd1aff8c3c97328e85602623ff80514a1b8ad3b
tables/supplementary/TableS09_wealth_timing.csv,603,de4fb2f36b82f72cd636172cc8a23c4110d19844e3dbbb6952e537205009f6b3
tables/supplementary/TableS10_interval_distribution.csv,1223,081d8a87f911f36b5212160a300122d27548e5d756b97dc18d1a567ff3cd768a
