wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
7,79400,289030,weighted_empirical,1053,671,263,HRS
8,88700,312000,weighted_empirical,961,596,263,HRS
9,81800,330500,weighted_empirical,1047,661,263,HRS
10,49000,278000,weighted_empirical,1946,1224,263,HRS
11,73800,284000,weighted_empirical,1352,870,263,HRS
12,60000,352000,weighted_empirical,1329,841,263,HRS
13,54500,287000,weighted_empirical,1707,1064,263,HRS
14,85000,362500,weighted_empirical,1156,727,263,HRS
15,69000,333800,weighted_empirical,1318,823,263,HRS
2,52500,165000,weighted_empirical,10978,6964,264,HRS
3,70800,191000,weighted_empirical,1802,1156,264,HRS
4,62000,202000,weighted_empirical,3776,2409,264,HRS
5,80000,258000,weighted_empirical,1690,1031,264,HRS
6,85000,292000,weighted_empirical,1789,1126,264,HRS
7,95000,329000,weighted_empirical,1054,658,264,HRS
8,89000,337000,weighted_empirical,964,611,264,HRS
9,96800,355000,weighted_empirical,996,619,264,HRS
10,49000,281000,weighted_empirical,1928,1185,264,HRS
11,68500,303000,weighted_empirical,1341,853,264,HRS
12,47000,275800,weighted_empirical,1410,870,264,HRS
13,68000,303000,weighted_empirical,1685,1060,264,HRS
14,71200,388000,weighted_empirical,1176,750,264,HRS
15,1e+05,4e+05,weighted_empirical,1378,871,264,HRS
2,51000,163600,weighted_empirical,11125,7003,265,HRS
3,73100,197500,weighted_empirical,1850,1176,265,HRS
4,60000,200300,weighted_empirical,3778,2388,265,HRS
5,67000,255100,weighted_empirical,1596,1008,265,HRS
6,70000,254000,weighted_empirical,1776,1102,265,HRS
7,97000,312005,weighted_empirical,1107,669,265,HRS
8,85200,348500,weighted_empirical,941,591,265,HRS
9,92000,350350,weighted_empirical,1006,631,265,HRS
10,53200,275000,weighted_empirical,1903,1209,265,HRS
11,73800,290000,weighted_empirical,1340,839,265,HRS
12,40300,324000,weighted_empirical,1342,840,265,HRS
13,73000,325000,weighted_empirical,1728,1080,265,HRS
14,55000,275000,weighted_empirical,1155,729,265,HRS
15,90000,370000,weighted_empirical,1320,839,265,HRS
2,50100,165000,weighted_empirical,11124,7021,266,HRS
3,70000,219000,weighted_empirical,1843,1151,266,HRS
4,60043,198030,weighted_empirical,3799,2439,266,HRS
5,73000,258000,weighted_empirical,1646,1034,266,HRS
6,84500,274000,weighted_empirical,1768,1131,266,HRS
7,84000,290000,weighted_empirical,1064,684,266,HRS
8,98000,324000,weighted_empirical,958,599,266,HRS
9,71000,330500,weighted_empirical,1019,638,266,HRS
10,43000,268300,weighted_empirical,1857,1194,266,HRS
11,67000,267000,weighted_empirical,1378,857,266,HRS
12,52200,321000,weighted_empirical,1303,810,266,HRS
13,75000,330000,weighted_empirical,1643,1038,266,HRS
14,62000,313000,weighted_empirical,1198,762,266,HRS
15,110000,410000,weighted_empirical,1367,861,266,HRS
2,50100,165000,weighted_empirical,11029,6997,267,HRS
3,79000,211000,weighted_empirical,1812,1150,267,HRS
4,55000,200300,weighted_empirical,3902,2465,267,HRS
5,65690,210500,weighted_empirical,1633,1020,267,HRS
6,75000,281200,weighted_empirical,1723,1120,267,HRS
7,89500,329000,weighted_empirical,1092,688,267,HRS
8,92060,345000,weighted_empirical,931,603,267,HRS
9,89000,330500,weighted_empirical,1040,641,267,HRS
10,56802.2535330576,270000,weighted_empirical,1978,1255,267,HRS
11,68500,290000,weighted_empirical,1338,851,267,HRS
12,50000,349304.478091562,weighted_empirical,1345,840,267,HRS
13,75150,333000,weighted_empirical,1663,1069,267,HRS
14,86000,370000,weighted_empirical,1194,752,267,HRS
15,110000,425000,weighted_empirical,1287,844,267,HRS
2,51200,165000,weighted_empirical,11023,6961,268,HRS
3,83000,211400,weighted_empirical,1833,1154,268,HRS
4,60150,205000,weighted_empirical,3895,2486,268,HRS
5,68500,258000,weighted_empirical,1666,1053,268,HRS
6,80000,272400,weighted_empirical,1795,1121,268,HRS
7,95000,388000,weighted_empirical,1087,672,268,HRS
8,89000,341000,weighted_empirical,874,581,268,HRS
9,89000,316100,weighted_empirical,1017,633,268,HRS
10,47000,256000,weighted_empirical,1935,1207,268,HRS
11,71000,306000,weighted_empirical,1273,821,268,HRS
12,60020,345000,weighted_empirical,1354,839,268,HRS
13,75500,325000,weighted_empirical,1668,1067,268,HRS
14,73000,340000,weighted_empirical,1244,757,268,HRS
15,87200,375546.784283876,weighted_empirical,1303,810,268,HRS
2,50500,165000,weighted_empirical,11177,7048,269,HRS
3,77000,215000,weighted_empirical,1756,1123,269,HRS
4,62800,209900,weighted_empirical,3843,2450,269,HRS
5,65000,241000,weighted_empirical,1635,1017,269,HRS
6,76500,275000,weighted_empirical,1809,1153,269,HRS
7,85500.0000000001,330600,weighted_empirical,1101,702,269,HRS
8,88700,326300,weighted_empirical,912,582,269,HRS
9,102200,355600,weighted_empirical,1025,655,269,HRS
10,55400,268300,weighted_empirical,1885,1190,269,HRS
11,68550,284003,weighted_empirical,1277,823,269,HRS
12,52500,303000,weighted_empirical,1350,868,269,HRS
13,75000,335815.475729423,weighted_empirical,1645,1051,269,HRS
14,85000,362500,weighted_empirical,1180,753,269,HRS
15,75800,385000,weighted_empirical,1372,843,269,HRS
2,50000,165000,weighted_empirical,10892,6971,270,HRS
3,73000,203500,weighted_empirical,1913,1176,270,HRS
4,60750,206000,weighted_empirical,3773,2396,270,HRS
5,67420,225944,weighted_empirical,1602,1025,270,HRS
6,84017,275000,weighted_empirical,1834,1148,270,HRS
7,85500.0000000001,275000,weighted_empirical,1089,689,270,HRS
8,94500,341000,weighted_empirical,932,613,270,HRS
9,104500,355600,weighted_empirical,1000,626,270,HRS
10,49000,270000,weighted_empirical,1944,1206,270,HRS
11,74000,288000,weighted_empirical,1368,842,270,HRS
12,65000,328000,weighted_empirical,1389,874,270,HRS
13,87000,325000,weighted_empirical,1625,1030,270,HRS
14,73000,356000,weighted_empirical,1212,770,270,HRS
15,105500,4e+05,weighted_empirical,1394,867,270,HRS
2,52000,164500,weighted_empirical,11211,6999,271,HRS
3,80000,225200,weighted_empirical,1737,1098,271,HRS
4,61000,200300,weighted_empirical,3749,2397,271,HRS
5,68000,222000,weighted_empirical,1620,1014,271,HRS
6,78000,274000,weighted_empirical,1829,1159,271,HRS
7,97000,323000,weighted_empirical,1057,695,271,HRS
8,96000,362000,weighted_empirical,951,602,271,HRS
9,78618.6899641063,294000,weighted_empirical,945,617,271,HRS
10,50900,285000,weighted_empirical,1902,1207,271,HRS
11,58300,285000,weighted_empirical,1339,843,271,HRS
12,52200,298000,weighted_empirical,1405,879,271,HRS
13,80000,305000,weighted_empirical,1723,1077,271,HRS
14,86100,356000,weighted_empirical,1223,767,271,HRS
15,1e+05,367000,weighted_empirical,1276,841,271,HRS
2,51005,170000,weighted_empirical,11021,6992,272,HRS
3,70000,189000,weighted_empirical,1789,1126,272,HRS
4,61000,202000,weighted_empirical,3975,2461,272,HRS
5,70000,268489,weighted_empirical,1632,1015,272,HRS
6,88300,292500,weighted_empirical,1741,1104,272,HRS
7,85300,309000,weighted_empirical,1133,722,272,HRS
8,88700,346000,weighted_empirical,935,604,272,HRS
9,82000,330500,weighted_empirical,1033,656,272,HRS
10,54500,275000,weighted_empirical,1953,1228,272,HRS
11,70000,288000,weighted_empirical,1365,854,272,HRS
12,56000,295000,weighted_empirical,1299,833,272,HRS
13,76500,310000,weighted_empirical,1700,1063,272,HRS
14,49300,295000,weighted_empirical,1124,734,272,HRS
15,85900,371000,weighted_empirical,1267,825,272,HRS
2,50700,169000,weighted_empirical,11097,6981,273,HRS
3,73350,209000,weighted_empirical,1771,1113,273,HRS
4,64000,212000,weighted_empirical,3939,2489,273,HRS
5,76550,226825,weighted_empirical,1627,1023,273,HRS
6,86000,301500,weighted_empirical,1776,1118,273,HRS
7,77000,305000,weighted_empirical,1055,669,273,HRS
8,98000,362000,weighted_empirical,969,608,273,HRS
9,101000,330500,weighted_empirical,982,630,273,HRS
10,56000,280000,weighted_empirical,1878,1204,273,HRS
11,59000,260000,weighted_empirical,1308,849,273,HRS
12,56000,303000,weighted_empirical,1348,860,273,HRS
13,63000,305000,weighted_empirical,1693,1049,273,HRS
14,57000,340000,weighted_empirical,1261,787,273,HRS
15,78000,371000,weighted_empirical,1263,812,273,HRS
2,56000,168000,weighted_empirical,11196,7085,274,HRS
3,72500,211000,weighted_empirical,1744,1110,274,HRS
4,66000,211200,weighted_empirical,3813,2415,274,HRS
5,73000,245000,weighted_empirical,1638,1007,274,HRS
6,82000,275000,weighted_empirical,1796,1144,274,HRS
7,89200,297000,weighted_empirical,1063,649,274,HRS
8,89000,380000,weighted_empirical,960,626,274,HRS
9,83000,316100,weighted_empirical,976,630,274,HRS
10,47000,255000,weighted_empirical,1985,1220,274,HRS
11,69600,296000,weighted_empirical,1351,844,274,HRS
12,46000,298000,weighted_empirical,1329,822,274,HRS
13,75150,305000,weighted_empirical,1680,1075,274,HRS
14,57000,302000,weighted_empirical,1132,748,274,HRS
15,69000,337965.108886936,weighted_empirical,1304,829,274,HRS
2,51150,167998.916499259,weighted_empirical,11007,6972,275,HRS
3,72200,210000,weighted_empirical,1781,1157,275,HRS
4,61000,213000,weighted_empirical,3852,2424,275,HRS
5,69000,264000,weighted_empirical,1628,1013,275,HRS
6,73000,278000,weighted_empirical,1791,1143,275,HRS
7,85850,290000,weighted_empirical,1101,689,275,HRS
8,88700,315500,weighted_empirical,923,594,275,HRS
9,82000,290000,weighted_empirical,973,616,275,HRS
10,55000,296500,weighted_empirical,1929,1235,275,HRS
11,59000,284000,weighted_empirical,1347,843,275,HRS
12,71400,3e+05,weighted_empirical,1351,846,275,HRS
13,61000,297000,weighted_empirical,1746,1077,275,HRS
14,55000,276000,weighted_empirical,1210,759,275,HRS
15,62005,375546.784283876,weighted_empirical,1328,832,275,HRS
2,52000,169000,weighted_empirical,11139,7021,276,HRS
3,72000,202000,weighted_empirical,1833,1138,276,HRS
4,63503,208000,weighted_empirical,3859,2461,276,HRS
5,70700,276000,weighted_empirical,1569,1015,276,HRS
6,83000,280000,weighted_empirical,1762,1119,276,HRS
7,90000,302000,weighted_empirical,1143,704,276,HRS
8,98000,387000,weighted_empirical,897,576,276,HRS
9,79000,332000,weighted_empirical,981,623,276,HRS
10,51000,265000,weighted_empirical,1955,1226,276,HRS
11,78500,306000,weighted_empirical,1337,842,276,HRS
12,53000,299000,weighted_empirical,1315,827,276,HRS
13,70430,313000,weighted_empirical,1645,1046,276,HRS
14,57000,370000,weighted_empirical,1193,774,276,HRS
15,115000,4e+05,weighted_empirical,1339,823,276,HRS
2,49200,162600,weighted_empirical,11088,7053,277,HRS
3,73000,192000,weighted_empirical,1827,1128,277,HRS
4,62000,202000,weighted_empirical,3816,2465,277,HRS
5,76550,245000,weighted_empirical,1597,1013,277,HRS
6,75000,274000,weighted_empirical,1782,1118,277,HRS
7,85300,338000,weighted_empirical,1096,693,277,HRS
8,103000,345000,weighted_empirical,987,611,277,HRS
9,84200,314000,weighted_empirical,1043,647,277,HRS
10,53300,278000,weighted_empirical,1965,1235,277,HRS
11,63500,285000,weighted_empirical,1340,844,277,HRS
12,60000,309000,weighted_empirical,1263,830,277,HRS
13,87000,325000,weighted_empirical,1646,1028,277,HRS
14,52800,334000,weighted_empirical,1194,743,277,HRS
15,99000,373000,weighted_empirical,1323,858,277,HRS
2,50400,166000,weighted_empirical,10945,6946,278,HRS
3,72000,211000,weighted_empirical,1739,1121,278,HRS
4,59000,197000,weighted_empirical,3838,2390,278,HRS
5,73500,244525,weighted_empirical,1629,1035,278,HRS
6,74000,274000,weighted_empirical,1847,1133,278,HRS
7,80000,301000,weighted_empirical,1136,701,278,HRS
8,107300,348000,weighted_empirical,959,619,278,HRS
9,89000,345000,weighted_empirical,984,633,278,HRS
10,51000,268300,weighted_empirical,1921,1242,278,HRS
11,65000,285000,weighted_empirical,1336,831,278,HRS
12,40000,301800,weighted_empirical,1392,857,278,HRS
13,55400,291200,weighted_empirical,1688,1072,278,HRS
14,55800,353000,weighted_empirical,1180,758,278,HRS
15,99000,377250,weighted_empirical,1373,852,278,HRS
2,51005,165000,weighted_empirical,10960,6970,279,HRS
3,68500,182000,weighted_empirical,1788,1137,279,HRS
4,64000,210000,weighted_empirical,3883,2457,279,HRS
5,69000,254500,weighted_empirical,1645,1027,279,HRS
6,87676,296000,weighted_empirical,1826,1160,279,HRS
7,74200,289030,weighted_empirical,1079,692,279,HRS
8,100300,341000,weighted_empirical,950,588,279,HRS
9,97200,316100,weighted_empirical,1043,647,279,HRS
10,50000,285000,weighted_empirical,1888,1167,279,HRS
11,76000,284000,weighted_empirical,1335,842,279,HRS
12,52200,3e+05,weighted_empirical,1319,857,279,HRS
13,57500,303000,weighted_empirical,1688,1065,279,HRS
14,54000,336000,weighted_empirical,1203,757,279,HRS
15,88408.4056822079,411000,weighted_empirical,1360,834,279,HRS
2,50001,166500,weighted_empirical,10897,6921,280,HRS
3,75500,204000,weighted_empirical,1709,1114,280,HRS
4,63200,2e+05,weighted_empirical,3842,2459,280,HRS
5,63500,213000,weighted_empirical,1692,1056,280,HRS
6,78000,269000,weighted_empirical,1814,1128,280,HRS
7,85200,289030,weighted_empirical,1077,686,280,HRS
8,72000,326300,weighted_empirical,980,608,280,HRS
9,89000,352000,weighted_empirical,1024,638,280,HRS
10,54500,260000,weighted_empirical,1913,1227,280,HRS
11,74000,306000,weighted_empirical,1309,838,280,HRS
12,59900,298000,weighted_empirical,1363,871,280,HRS
13,73000,300500,weighted_empirical,1727,1064,280,HRS
14,92130,396000,weighted_empirical,1241,774,280,HRS
15,92000,362000,weighted_empirical,1379,873,280,HRS
2,51100,166000,weighted_empirical,11040,7013,281,HRS
3,72000,211000,weighted_empirical,1774,1122,281,HRS
4,63000,208000,weighted_empirical,3796,2441,281,HRS
5,70700,244400,weighted_empirical,1609,1026,281,HRS
6,83500,280000,weighted_empirical,1745,1126,281,HRS
7,89000,325000,weighted_empirical,1122,704,281,HRS
8,98000,381000,weighted_empirical,995,607,281,HRS
9,92876,312500,weighted_empirical,1025,638,281,HRS
10,55429.5803290095,289000,weighted_empirical,1923,1223,281,HRS
11,65000,284000,weighted_empirical,1360,896,281,HRS
12,53000,311000,weighted_empirical,1319,839,281,HRS
13,84000,335815.475729423,weighted_empirical,1720,1076,281,HRS
14,73000,342400,weighted_empirical,1176,733,281,HRS
15,1e+05,416000,weighted_empirical,1363,841,281,HRS
2,51500,165500,weighted_empirical,11089,7036,282,HRS
3,75000,206000,weighted_empirical,1826,1160,282,HRS
4,62000,211500,weighted_empirical,3826,2457,282,HRS
5,68000,234853.242464436,weighted_empirical,1550,1007,282,HRS
6,76000,264000,weighted_empirical,1807,1151,282,HRS
7,95000,293848.058894935,weighted_empirical,1075,703,282,HRS
8,93500,350000,weighted_empirical,955,606,282,HRS
9,89000,365000,weighted_empirical,1056,650,282,HRS
10,64000,304500,weighted_empirical,1891,1184,282,HRS
11,77000,306000,weighted_empirical,1280,823,282,HRS
12,46000,328000,weighted_empirical,1411,878,282,HRS
13,77679,310000,weighted_empirical,1665,1052,282,HRS
14,55000,360000,weighted_empirical,1254,777,282,HRS
15,74900,384000,weighted_empirical,1282,814,282,HRS
2,52000,167496.424810668,weighted_empirical,10963,6989,283,HRS
3,73000,193000,weighted_empirical,1750,1128,283,HRS
4,59300,205000,weighted_empirical,3917,2468,283,HRS
5,67000,241000,weighted_empirical,1650,1035,283,HRS
6,77000,274000,weighted_empirical,1761,1120,283,HRS
7,80000,332000,weighted_empirical,1121,699,283,HRS
8,67372.8036015149,308000,weighted_empirical,922,586,283,HRS
9,95000,389000,weighted_empirical,1012,632,283,HRS
10,54000,269000,weighted_empirical,1901,1219,283,HRS
11,61500,284000,weighted_empirical,1355,863,283,HRS
12,62500,309000,weighted_empirical,1425,882,283,HRS
13,75150,305000,weighted_empirical,1654,1078,283,HRS
14,61199,292000,weighted_empirical,1192,763,283,HRS
15,78600,377250,weighted_empirical,1344,848,283,HRS
2,51400,168000,weighted_empirical,11070,6995,284,HRS
3,73000,203000,weighted_empirical,1795,1131,284,HRS
4,59000,2e+05,weighted_empirical,3771,2391,284,HRS
5,65260,245000,weighted_empirical,1573,989,284,HRS
6,77000,260500,weighted_empirical,1794,1111,284,HRS
7,84000,286200,weighted_empirical,1107,707,284,HRS
8,88700,355000,weighted_empirical,943,597,284,HRS
9,84000,345000,weighted_empirical,1036,647,284,HRS
10,54500,268000,weighted_empirical,1919,1226,284,HRS
11,71000,303000,weighted_empirical,1395,871,284,HRS
12,57000,321000,weighted_empirical,1408,851,284,HRS
13,66000,324000,weighted_empirical,1643,1049,284,HRS
14,58000,3e+05,weighted_empirical,1169,741,284,HRS
15,1e+05,375546.784283876,weighted_empirical,1344,839,284,HRS
2,51100,165000,weighted_empirical,11015,6959,285,HRS
3,81000,222000,weighted_empirical,1775,1137,285,HRS
4,60000,204400,weighted_empirical,3857,2407,285,HRS
5,69000,244525,weighted_empirical,1646,1031,285,HRS
6,93000,285500,weighted_empirical,1762,1125,285,HRS
7,85300,302000,weighted_empirical,1115,680,285,HRS
8,98000,318000,weighted_empirical,956,593,285,HRS
9,89000,317600,weighted_empirical,965,614,285,HRS
10,50000,293000,weighted_empirical,1987,1237,285,HRS
11,68000,284000,weighted_empirical,1394,878,285,HRS
12,52200,279000,weighted_empirical,1377,850,285,HRS
13,66000,319000,weighted_empirical,1656,1057,285,HRS
14,73300,330000,weighted_empirical,1163,742,285,HRS
15,65500,355000,weighted_empirical,1299,821,285,HRS
2,51000,168000,weighted_empirical,11038,6953,286,HRS
3,71000,213000,weighted_empirical,1744,1116,286,HRS
4,63000,211500,weighted_empirical,3874,2462,286,HRS
5,68000,250000,weighted_empirical,1655,1043,286,HRS
6,88300,270800,weighted_empirical,1718,1112,286,HRS
7,90000,309000,weighted_empirical,1103,687,286,HRS
8,91750,324000,weighted_empirical,956,598,286,HRS
9,93180,360000,weighted_empirical,1010,634,286,HRS
10,46200,247000,weighted_empirical,1941,1222,286,HRS
11,58000,282500,weighted_empirical,1368,861,286,HRS
12,55000,3e+05,weighted_empirical,1355,855,286,HRS
13,65000,332000,weighted_empirical,1704,1071,286,HRS
14,54000,336000,weighted_empirical,1202,755,286,HRS
15,90000,322500,weighted_empirical,1299,831,286,HRS
2,53000,168000,weighted_empirical,11081,7002,287,HRS
3,73350,207300,weighted_empirical,1784,1153,287,HRS
4,64150,199000,weighted_empirical,3932,2455,287,HRS
5,70000,250000,weighted_empirical,1681,1044,287,HRS
6,80000,281200,weighted_empirical,1739,1104,287,HRS
7,88500,395500,weighted_empirical,1089,674,287,HRS
8,99500,381000,weighted_empirical,901,569,287,HRS
9,100100,338000,weighted_empirical,954,606,287,HRS
10,53300,263000,weighted_empirical,1853,1190,287,HRS
11,71000,266000,weighted_empirical,1416,889,287,HRS
12,45000,303000,weighted_empirical,1383,865,287,HRS
13,65000,317300,weighted_empirical,1661,1050,287,HRS
14,55800,310000,weighted_empirical,1178,738,287,HRS
15,110000,417000,weighted_empirical,1315,827,287,HRS
2,52500,170000,weighted_empirical,10995,6991,288,HRS
3,80000,211000,weighted_empirical,1761,1130,288,HRS
4,64200,200500,weighted_empirical,3894,2462,288,HRS
5,70000,246000,weighted_empirical,1636,1042,288,HRS
6,80000,276600,weighted_empirical,1805,1152,288,HRS
7,79400,302000,weighted_empirical,1018,672,288,HRS
8,107000,362000,weighted_empirical,975,618,288,HRS
9,89000,316100,weighted_empirical,1067,670,288,HRS
10,54000,285000,weighted_empirical,1863,1197,288,HRS
11,81600,320000,weighted_empirical,1384,871,288,HRS
12,52200,3e+05,weighted_empirical,1342,846,288,HRS
13,73000,325000,weighted_empirical,1698,1046,288,HRS
14,57000,358000,weighted_empirical,1231,782,288,HRS
15,90000,373000,weighted_empirical,1298,828,288,HRS
2,53000,165800,weighted_empirical,11044,6993,289,HRS
3,75000,207300,weighted_empirical,1811,1152,289,HRS
4,68300,216500,weighted_empirical,3798,2446,289,HRS
5,72000,234853.242464436,weighted_empirical,1726,1048,289,HRS
6,80000,261700,weighted_empirical,1769,1117,289,HRS
7,79400,312005,weighted_empirical,1079,704,289,HRS
8,98000,360500,weighted_empirical,944,609,289,HRS
9,72500,331000,weighted_empirical,945,614,289,HRS
10,53200,275000,weighted_empirical,2008,1229,289,HRS
11,67000,285000,weighted_empirical,1301,834,289,HRS
12,61500,344000,weighted_empirical,1324,826,289,HRS
13,77000,335000,weighted_empirical,1728,1090,289,HRS
14,54000,3e+05,weighted_empirical,1135,731,289,HRS
15,88408.4056822079,411000,weighted_empirical,1355,850,289,HRS
2,51600,170000,weighted_empirical,11094,7045,290,HRS
3,73000,203000,weighted_empirical,1777,1123,290,HRS
4,60000,205700,weighted_empirical,3834,2446,290,HRS
5,72600,232000,weighted_empirical,1607,1030,290,HRS
6,85000,290000,weighted_empirical,1793,1126,290,HRS
7,77000,290000,weighted_empirical,1101,689,290,HRS
8,88700,316000,weighted_empirical,945,605,290,HRS
9,98100,376500,weighted_empirical,1010,649,290,HRS
10,50000,275000,weighted_empirical,1912,1190,290,HRS
11,78050,295000,weighted_empirical,1330,845,290,HRS
12,39000,290800,weighted_empirical,1359,874,290,HRS
13,77679,323000,weighted_empirical,1664,1075,290,HRS
14,84000,407000,weighted_empirical,1186,724,290,HRS
15,70000,377250,weighted_empirical,1355,834,290,HRS
2,51125,165000,weighted_empirical,11205,7082,291,HRS
3,74000,202000,weighted_empirical,1712,1118,291,HRS
4,65000,208700,weighted_empirical,3752,2387,291,HRS
5,77000,244400,weighted_empirical,1584,991,291,HRS
6,80400,281200,weighted_empirical,1760,1109,291,HRS
7,86000,286200,weighted_empirical,1158,717,291,HRS
8,92060,324000,weighted_empirical,955,589,291,HRS
9,89000,325000,weighted_empirical,1040,642,291,HRS
10,55000,265000,weighted_empirical,1965,1221,291,HRS
11,70000,266000,weighted_empirical,1376,858,291,HRS
12,77300,311000,weighted_empirical,1317,838,291,HRS
13,61000,319000,weighted_empirical,1658,1049,291,HRS
14,59079,370000,weighted_empirical,1153,723,291,HRS
15,70000,371000,weighted_empirical,1332,837,291,HRS
2,53000,170000,weighted_empirical,11073,7066,292,HRS
3,71050,201000,weighted_empirical,1767,1115,292,HRS
4,61000,205000,weighted_empirical,3885,2450,292,HRS
5,78200,268489,weighted_empirical,1545,991,292,HRS
6,72000,281000,weighted_empirical,1795,1113,292,HRS
7,86000,309000,weighted_empirical,1090,683,292,HRS
8,91750,315500,weighted_empirical,958,610,292,HRS
9,102200,350350,weighted_empirical,1011,627,292,HRS
10,53200,285000,weighted_empirical,1944,1219,292,HRS
11,71000,282500,weighted_empirical,1378,882,292,HRS
12,62000,309000,weighted_empirical,1395,861,292,HRS
13,77500,317300,weighted_empirical,1661,1067,292,HRS
14,58000,288000,weighted_empirical,1127,725,292,HRS
15,68175,355000,weighted_empirical,1338,836,292,HRS
2,51200,170000,weighted_empirical,11055,7003,293,HRS
3,65500,203801.447686761,weighted_empirical,1757,1128,293,HRS
4,61000,212000,weighted_empirical,3959,2493,293,HRS
5,65550,227000,weighted_empirical,1610,1008,293,HRS
6,76000,256000,weighted_empirical,1776,1149,293,HRS
7,89200,370000,weighted_empirical,1092,679,293,HRS
8,92000,333000,weighted_empirical,925,602,293,HRS
9,106200,360000,weighted_empirical,1011,641,293,HRS
10,53300,270000,weighted_empirical,1897,1223,293,HRS
11,53000,272500,weighted_empirical,1320,840,293,HRS
12,52500,321000,weighted_empirical,1423,876,293,HRS
13,65000,293500,weighted_empirical,1679,1042,293,HRS
14,83000,385000,weighted_empirical,1146,732,293,HRS
15,98000,393000,weighted_empirical,1317,848,293,HRS
2,55000,166000,weighted_empirical,10966,6927,294,HRS
3,73100,197000,weighted_empirical,1840,1149,294,HRS
4,61000,202000,weighted_empirical,3848,2414,294,HRS
5,65000,241000,weighted_empirical,1609,1003,294,HRS
6,85000,274000,weighted_empirical,1815,1130,294,HRS
7,85850,286600,weighted_empirical,1073,669,294,HRS
8,84800,355000,weighted_empirical,938,592,294,HRS
9,95000,304600,weighted_empirical,983,629,294,HRS
10,53000,275000,weighted_empirical,1930,1224,294,HRS
11,64500,288000,weighted_empirical,1305,858,294,HRS
12,67000,342500,weighted_empirical,1434,887,294,HRS
13,87000,315000,weighted_empirical,1716,1074,294,HRS
14,66000,310000,weighted_empirical,1186,748,294,HRS
15,68000,397000,weighted_empirical,1324,850,294,HRS
2,50700,166500,weighted_empirical,11167,6990,295,HRS
3,78000,217863.617700778,weighted_empirical,1801,1127,295,HRS
4,61500,207000,weighted_empirical,3853,2441,295,HRS
5,65000,220850,weighted_empirical,1582,1010,295,HRS
6,86000,283000,weighted_empirical,1818,1131,295,HRS
7,85200,330600,weighted_empirical,1077,676,295,HRS
8,97900,324000,weighted_empirical,977,626,295,HRS
9,92000,320000,weighted_empirical,987,639,295,HRS
10,59000,285000,weighted_empirical,1966,1252,295,HRS
11,70000,275000,weighted_empirical,1330,846,295,HRS
12,56000,299000,weighted_empirical,1292,817,295,HRS
13,77300,316400,weighted_empirical,1652,1050,295,HRS
14,57000,3e+05,weighted_empirical,1137,756,295,HRS
15,105800,420000,weighted_empirical,1328,845,295,HRS
2,50000,167000,weighted_empirical,11057,6993,296,HRS
3,69700,214400,weighted_empirical,1796,1126,296,HRS
4,59500,212000,weighted_empirical,3898,2471,296,HRS
5,67000,242000,weighted_empirical,1648,1027,296,HRS
6,80000,285000,weighted_empirical,1827,1142,296,HRS
7,88000,326000,weighted_empirical,1085,684,296,HRS
8,91750,326300,weighted_empirical,939,587,296,HRS
9,86000,317600,weighted_empirical,985,643,296,HRS
10,41477.5724190622,263700,weighted_empirical,1871,1207,296,HRS
11,65000,284000,weighted_empirical,1321,843,296,HRS
12,56000,305000,weighted_empirical,1334,842,296,HRS
13,72500,324000,weighted_empirical,1645,1055,296,HRS
14,76000,340000,weighted_empirical,1182,751,296,HRS
15,97000,401000,weighted_empirical,1379,853,296,HRS
2,50750,165000,weighted_empirical,11138,6997,297,HRS
3,77000,195000,weighted_empirical,1840,1154,297,HRS
4,61300,208000,weighted_empirical,3892,2408,297,HRS
5,72000,224000,weighted_empirical,1610,1033,297,HRS
6,78950,275000,weighted_empirical,1678,1088,297,HRS
7,84000,281000,weighted_empirical,1034,655,297,HRS
8,85000,351300,weighted_empirical,983,603,297,HRS
9,85000,309000,weighted_empirical,979,613,297,HRS
10,55429.5803290095,266000,weighted_empirical,1971,1239,297,HRS
11,65000,288000,weighted_empirical,1294,828,297,HRS
12,38000,277700,weighted_empirical,1373,879,297,HRS
13,60300,3e+05,weighted_empirical,1687,1043,297,HRS
14,55000,292000,weighted_empirical,1210,776,297,HRS
15,90000,411000,weighted_empirical,1278,815,297,HRS
2,51040,165000,weighted_empirical,11106,7034,298,HRS
3,71500,202000,weighted_empirical,1834,1160,298,HRS
4,64000,208000,weighted_empirical,3853,2446,298,HRS
5,72600,246000,weighted_empirical,1577,1009,298,HRS
6,83100,284000,weighted_empirical,1773,1134,298,HRS
7,90000,310000,weighted_empirical,1071,699,298,HRS
8,88700,324000,weighted_empirical,988,620,298,HRS
9,90000,345000,weighted_empirical,1016,628,298,HRS
10,54000,275000,weighted_empirical,1906,1211,298,HRS
11,62000,288000,weighted_empirical,1276,816,298,HRS
12,46800,3e+05,weighted_empirical,1346,827,298,HRS
13,60800,300500,weighted_empirical,1637,1060,298,HRS
14,83000,313000,weighted_empirical,1237,759,298,HRS
15,69000,371000,weighted_empirical,1347,858,298,HRS
2,50750,170000,weighted_empirical,11124,7026,299,HRS
3,70800,190000,weighted_empirical,1826,1124,299,HRS
4,62000,205500,weighted_empirical,3877,2505,299,HRS
5,71000,220850,weighted_empirical,1633,1033,299,HRS
6,80000,280500,weighted_empirical,1767,1131,299,HRS
