wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
4,14970,185150,weighted_empirical,4318,2710,462,CHARLS
3,20780,144950,weighted_empirical,5430,3472,463,CHARLS
4,20980,208610,weighted_empirical,4475,2803,463,CHARLS
3,22799,153500,weighted_empirical,5552,3505,464,CHARLS
4,15491,190300,weighted_empirical,4293,2732,464,CHARLS
3,21093,151400,weighted_empirical,5474,3465,465,CHARLS
4,16950,195800,weighted_empirical,4408,2809,465,CHARLS
3,23120,154050,weighted_empirical,5374,3415,466,CHARLS
4,14640,183062.5,weighted_empirical,4486,2838,466,CHARLS
3,21820,152450,weighted_empirical,5449,3460,467,CHARLS
4,15530,193200,weighted_empirical,4355,2777,467,CHARLS
4,20000,208300,weighted_empirical,4377,2775,468,CHARLS
3,21800,143100,weighted_empirical,5497,3480,468,CHARLS
3,22250,153500,weighted_empirical,5506,3502,469,CHARLS
4,17310,213480,weighted_empirical,4347,2727,469,CHARLS
3,20700,146400,weighted_empirical,5470,3490,470,CHARLS
4,18930,202800,weighted_empirical,4375,2768,470,CHARLS
3,22820,153900,weighted_empirical,5419,3422,471,CHARLS
4,15600,195820,weighted_empirical,4423,2820,471,CHARLS
3,22000,152700,weighted_empirical,5433,3442,472,CHARLS
4,18900,213310,weighted_empirical,4364,2764,472,CHARLS
3,21820,149900,weighted_empirical,5586,3517,473,CHARLS
4,15060,185070,weighted_empirical,4319,2741,473,CHARLS
3,22250,156530,weighted_empirical,5501,3437,474,CHARLS
4,20500,210730,weighted_empirical,4267,2735,474,CHARLS
3,21900,154252,weighted_empirical,5492,3455,475,CHARLS
4,17400,206450,weighted_empirical,4275,2722,475,CHARLS
3,24700,165150,weighted_empirical,5417,3449,476,CHARLS
4,14800,183062.5,weighted_empirical,4418,2756,476,CHARLS
3,22200,153080,weighted_empirical,5462,3451,477,CHARLS
4,15406,194200,weighted_empirical,4402,2766,477,CHARLS
3,21650,155485,weighted_empirical,5544,3512,478,CHARLS
4,17010,202800,weighted_empirical,4367,2755,478,CHARLS
3,19360,144700,weighted_empirical,5465,3452,479,CHARLS
4,15180,185070,weighted_empirical,4335,2796,479,CHARLS
3,21790,152550,weighted_empirical,5459,3451,480,CHARLS
4,16950,201670,weighted_empirical,4445,2846,480,CHARLS
3,21851,152400,weighted_empirical,5519,3483,481,CHARLS
4,17400,179610,weighted_empirical,4333,2764,481,CHARLS
3,22630,153000,weighted_empirical,5473,3403,482,CHARLS
4,16200,171290,weighted_empirical,4420,2777,482,CHARLS
3,21250,148380,weighted_empirical,5567,3470,483,CHARLS
4,15300,201680,weighted_empirical,4289,2734,483,CHARLS
3,20448,148380,weighted_empirical,5562,3520,484,CHARLS
4,15491,193200,weighted_empirical,4294,2734,484,CHARLS
3,21300,144100,weighted_empirical,5479,3447,485,CHARLS
4,16130,200200,weighted_empirical,4377,2742,485,CHARLS
3,23120,160021,weighted_empirical,5494,3458,486,CHARLS
4,15150,201550,weighted_empirical,4386,2769,486,CHARLS
3,23040,151840,weighted_empirical,5426,3442,487,CHARLS
4,17480,203466,weighted_empirical,4440,2810,487,CHARLS
3,23040,156900,weighted_empirical,5425,3398,488,CHARLS
4,17550,187828,weighted_empirical,4337,2744,488,CHARLS
3,21400,153450,weighted_empirical,5526,3430,489,CHARLS
4,19400,202292,weighted_empirical,4283,2780,489,CHARLS
3,22250,153500,weighted_empirical,5575,3490,490,CHARLS
4,16200,203202,weighted_empirical,4282,2758,490,CHARLS
3,20680,150295,weighted_empirical,5444,3471,491,CHARLS
4,14400,201670,weighted_empirical,4384,2767,491,CHARLS
3,21790,158300,weighted_empirical,5454,3500,492,CHARLS
4,15300,202860,weighted_empirical,4385,2780,492,CHARLS
3,20820,150000,weighted_empirical,5472,3455,493,CHARLS
4,16000,195800,weighted_empirical,4388,2791,493,CHARLS
3,20950,152450,weighted_empirical,5491,3497,494,CHARLS
4,15406,201680,weighted_empirical,4473,2814,494,CHARLS
3,23140,164240,weighted_empirical,5492,3439,495,CHARLS
4,16130,207300,weighted_empirical,4371,2729,495,CHARLS
3,21400,141400,weighted_empirical,5496,3438,496,CHARLS
4,13950,180100,weighted_empirical,4346,2726,496,CHARLS
3,21500,152550,weighted_empirical,5395,3453,497,CHARLS
4,16500,185150,weighted_empirical,4494,2860,497,CHARLS
3,22820,155700,weighted_empirical,5494,3453,498,CHARLS
4,16500,200200,weighted_empirical,4297,2733,498,CHARLS
3,21650,154000,weighted_empirical,5431,3381,499,CHARLS
4,15560,193200,weighted_empirical,4326,2756,499,CHARLS
3,23070,157700,weighted_empirical,5507,3520,500,CHARLS
4,17280,191000,weighted_empirical,4319,2737,500,CHARLS
