wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
1,91353.34375,305235.6875,weighted_empirical,6296,3943,149,MHAS
5,361800,1090895.75,weighted_empirical,1297,818,149,MHAS
4,464137.78125,1369375.875,weighted_empirical,1408,891,149,MHAS
2,153000,350000,weighted_empirical,1015,649,149,MHAS
6,1027306.9375,1950000,weighted_empirical,4,3,149,MHAS
3,252000,750000,weighted_empirical,5091,3265,150,MHAS
1,90000,329657.25,weighted_empirical,6294,3977,150,MHAS
4,408000,1050000,weighted_empirical,1445,894,150,MHAS
2,153000,350000,weighted_empirical,982,639,150,MHAS
5,351000,1199074.375,weighted_empirical,1357,880,150,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,150,MHAS
3,315729.84375,850000,weighted_empirical,5145,3216,151,MHAS
1,83000,303000,weighted_empirical,6228,3963,151,MHAS
4,429349.5,1140000,weighted_empirical,1388,883,151,MHAS
2,146180.03125,346840.53125,weighted_empirical,1063,659,151,MHAS
5,440000,1360000,weighted_empirical,1343,851,151,MHAS
6,1027306.9375,6543417,weighted_empirical,5,3,151,MHAS
3,255040.546875,850000,weighted_empirical,5110,3242,152,MHAS
1,80000,321807.40625,weighted_empirical,6246,3979,152,MHAS
5,351000,1120000,weighted_empirical,1346,856,152,MHAS
2,185470.125,410000,weighted_empirical,1061,679,152,MHAS
4,386490,1050000,weighted_empirical,1404,890,152,MHAS
6,1950000,6543417,weighted_empirical,4,3,152,MHAS
3,280000,790000,weighted_empirical,5109,3238,153,MHAS
1,80000,300436.28125,weighted_empirical,6238,3981,153,MHAS
2,152442.765625,363991.375,weighted_empirical,1034,654,153,MHAS
5,410000,1126085.25,weighted_empirical,1381,859,153,MHAS
4,464137.78125,1324233,weighted_empirical,1407,877,153,MHAS
6,1950000,1950000,weighted_empirical,1,1,153,MHAS
3,290000,797006.25,weighted_empirical,5195,3218,154,MHAS
1,83000,302208.90625,weighted_empirical,6170,3927,154,MHAS
5,388386.40625,1200323.75,weighted_empirical,1339,846,154,MHAS
4,408094.75,1140000,weighted_empirical,1368,893,154,MHAS
2,175507.96875,350000,weighted_empirical,1099,669,154,MHAS
6,780000,780000,weighted_empirical,1,1,154,MHAS
3,305089.65625,850000,weighted_empirical,5145,3316,155,MHAS
1,92129.6953125,330000,weighted_empirical,6220,3933,155,MHAS
5,388387.09375,1150000,weighted_empirical,1378,871,155,MHAS
2,153000,350000,weighted_empirical,1033,647,155,MHAS
4,426052.375,1321942.25,weighted_empirical,1389,887,155,MHAS
6,1027306.9375,1950000,weighted_empirical,7,3,155,MHAS
3,275000,823076.125,weighted_empirical,5221,3255,156,MHAS
1,85248.390625,310000,weighted_empirical,6265,3950,156,MHAS
4,432000,1321942.25,weighted_empirical,1365,867,156,MHAS
2,170000,350000,weighted_empirical,1057,672,156,MHAS
5,450000,1244460.375,weighted_empirical,1262,834,156,MHAS
6,1027306.9375,6543417,weighted_empirical,2,2,156,MHAS
3,251000,771712.6875,weighted_empirical,5195,3273,157,MHAS
1,80000,303395.5625,weighted_empirical,6216,3976,157,MHAS
2,151000,357141.8125,weighted_empirical,1037,647,157,MHAS
5,388386.40625,1223105.625,weighted_empirical,1371,872,157,MHAS
4,350000,1058908.25,weighted_empirical,1351,872,157,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,1,1,157,MHAS
1,90000,330000,weighted_empirical,6243,3964,158,MHAS
3,290000,724622.0625,weighted_empirical,5130,3224,158,MHAS
5,432491.84375,1228363.625,weighted_empirical,1310,858,158,MHAS
4,464137.78125,1270000,weighted_empirical,1419,906,158,MHAS
2,147142.953125,410000,weighted_empirical,1064,672,158,MHAS
6,1027306.9375,1950000,weighted_empirical,6,3,158,MHAS
3,268200,8e+05,weighted_empirical,5109,3208,159,MHAS
5,4e+05,1244460.375,weighted_empirical,1357,865,159,MHAS
1,80000,307391.625,weighted_empirical,6247,3974,159,MHAS
4,416122.125,1193096.625,weighted_empirical,1408,903,159,MHAS
2,153000,350000,weighted_empirical,1045,662,159,MHAS
6,1950000,6543417,weighted_empirical,3,3,159,MHAS
3,260696.640625,8e+05,weighted_empirical,5042,3204,160,MHAS
5,519936.6875,1240000,weighted_empirical,1343,816,160,MHAS
1,94722.0078125,328042.59375,weighted_empirical,6323,3971,160,MHAS
2,175000,346840.53125,weighted_empirical,1054,670,160,MHAS
4,368000,1095232,weighted_empirical,1403,882,160,MHAS
6,1027306.9375,1950000,weighted_empirical,6,4,160,MHAS
3,221000,752000,weighted_empirical,5129,3236,161,MHAS
1,87811.1953125,304271.9375,weighted_empirical,6302,4006,161,MHAS
5,412784.25,1190920.25,weighted_empirical,1365,850,161,MHAS
2,151000,350000,weighted_empirical,998,645,161,MHAS
4,4e+05,1188000,weighted_empirical,1376,869,161,MHAS
6,780000,780000,weighted_empirical,1,1,161,MHAS
3,290000,760800,weighted_empirical,5148,3266,162,MHAS
5,337025.875,1199074.375,weighted_empirical,1386,835,162,MHAS
1,83000,310000,weighted_empirical,6218,3931,162,MHAS
4,318933.375,1060000,weighted_empirical,1386,873,162,MHAS
2,157230.875,410000,weighted_empirical,1030,640,162,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,162,MHAS
3,3e+05,839229.5,weighted_empirical,5119,3266,163,MHAS
1,69290.5390625,3e+05,weighted_empirical,6253,3985,163,MHAS
5,350000,1178322.375,weighted_empirical,1326,837,163,MHAS
4,386490,1140000,weighted_empirical,1446,902,163,MHAS
2,151000,321200,weighted_empirical,1027,672,163,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,1,1,163,MHAS
3,261467.03125,763652.75,weighted_empirical,4954,3178,164,MHAS
1,80000,3e+05,weighted_empirical,6364,4017,164,MHAS
4,450000,1140000,weighted_empirical,1418,889,164,MHAS
2,170444.4375,355903.59375,weighted_empirical,1090,670,164,MHAS
5,332610,1150000,weighted_empirical,1343,869,164,MHAS
6,1950000,6543417,weighted_empirical,3,3,164,MHAS
3,265000,8e+05,weighted_empirical,5151,3276,165,MHAS
1,80000,314206.0625,weighted_empirical,6220,3922,165,MHAS
4,436765.0625,1100000,weighted_empirical,1435,905,165,MHAS
2,176864.65625,327500,weighted_empirical,1090,672,165,MHAS
5,439579.6875,1199074.375,weighted_empirical,1273,821,165,MHAS
6,1027306.9375,6543417,weighted_empirical,3,3,165,MHAS
3,3e+05,824886.875,weighted_empirical,5123,3207,166,MHAS
1,86000,309773.875,weighted_empirical,6305,3991,166,MHAS
4,435000,1060000,weighted_empirical,1341,879,166,MHAS
5,358698.625,1050000,weighted_empirical,1286,804,166,MHAS
2,190342.78125,376453.71875,weighted_empirical,1109,691,166,MHAS
6,1027306.9375,1950000,weighted_empirical,6,4,166,MHAS
3,3e+05,790000,weighted_empirical,5120,3248,167,MHAS
1,85000,325188.9375,weighted_empirical,6171,3950,167,MHAS
5,325948.6875,1190920.25,weighted_empirical,1403,881,167,MHAS
2,151100.34375,346840.53125,weighted_empirical,1060,660,167,MHAS
4,4e+05,1140000,weighted_empirical,1415,876,167,MHAS
6,780000,1950000,weighted_empirical,3,2,167,MHAS
3,3e+05,885526.125,weighted_empirical,5067,3184,168,MHAS
1,82719.328125,305235.6875,weighted_empirical,6242,3928,168,MHAS
5,332610,1199074.375,weighted_empirical,1407,884,168,MHAS
4,330000,1015000,weighted_empirical,1409,910,168,MHAS
2,135000,346840.53125,weighted_empirical,1040,660,168,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,6,3,168,MHAS
3,290000,823835.5,weighted_empirical,5162,3269,169,MHAS
5,410000,1250315.25,weighted_empirical,1291,841,169,MHAS
1,72000,305000,weighted_empirical,6247,3951,169,MHAS
4,360000,1134044.25,weighted_empirical,1413,887,169,MHAS
2,165000,368946.0625,weighted_empirical,1056,659,169,MHAS
6,780000,780000,weighted_empirical,3,1,169,MHAS
3,250000,737813.6875,weighted_empirical,5188,3259,170,MHAS
1,80000,302000,weighted_empirical,6229,3957,170,MHAS
5,406776.59375,1102603.75,weighted_empirical,1341,846,170,MHAS
4,380211.71875,1101000,weighted_empirical,1403,869,170,MHAS
2,170000,346840.53125,weighted_empirical,1008,657,170,MHAS
6,1027306.9375,1950000,weighted_empirical,3,3,170,MHAS
3,290000,853726.0625,weighted_empirical,5186,3249,171,MHAS
1,80000,305000,weighted_empirical,6160,3901,171,MHAS
4,380211.71875,1050000,weighted_empirical,1399,882,171,MHAS
2,190739.40625,4e+05,weighted_empirical,1072,675,171,MHAS
5,435556.6875,1228363.625,weighted_empirical,1343,862,171,MHAS
6,1027306.9375,6543417,weighted_empirical,8,4,171,MHAS
3,270469.125,779400.25,weighted_empirical,5145,3246,172,MHAS
1,81800,317115.375,weighted_empirical,6289,3933,172,MHAS
2,152000,350000,weighted_empirical,998,644,172,MHAS
5,442300,1199074.375,weighted_empirical,1360,844,172,MHAS
4,4e+05,1117184.5,weighted_empirical,1377,873,172,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,2,2,172,MHAS
3,3e+05,850000,weighted_empirical,5090,3206,173,MHAS
1,80000,305000,weighted_empirical,6326,3996,173,MHAS
5,4e+05,1200323.75,weighted_empirical,1327,867,173,MHAS
4,342000,1369375.875,weighted_empirical,1407,854,173,MHAS
2,170000,350000,weighted_empirical,1019,651,173,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,173,MHAS
3,250000,733267.375,weighted_empirical,5152,3228,174,MHAS
1,80797.703125,314206.0625,weighted_empirical,6261,3929,174,MHAS
5,388000,1094000,weighted_empirical,1327,833,174,MHAS
4,4e+05,1265256,weighted_empirical,1410,888,174,MHAS
2,185000,409000,weighted_empirical,1018,648,174,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,174,MHAS
1,90000,315000,weighted_empirical,6236,3881,175,MHAS
3,264235.0625,823835.5,weighted_empirical,5122,3208,175,MHAS
2,175507.96875,350000,weighted_empirical,1032,673,175,MHAS
5,414421.6875,1244460.375,weighted_empirical,1338,855,175,MHAS
4,400500,1050000,weighted_empirical,1440,906,175,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,175,MHAS
3,290000,840000,weighted_empirical,5047,3200,176,MHAS
1,75635.5625,315000,weighted_empirical,6352,4004,176,MHAS
5,332610,1228477.375,weighted_empirical,1307,824,176,MHAS
2,162489.359375,346840.53125,weighted_empirical,1058,657,176,MHAS
4,410000,1050000,weighted_empirical,1400,881,176,MHAS
6,1027306.9375,1950000,weighted_empirical,5,3,176,MHAS
3,277661.875,826678.1875,weighted_empirical,5106,3234,177,MHAS
5,388387.09375,1225000,weighted_empirical,1327,870,177,MHAS
1,80000,300436.28125,weighted_empirical,6273,3980,177,MHAS
4,425000,1140000,weighted_empirical,1400,889,177,MHAS
2,179279.078125,433617.65625,weighted_empirical,1061,668,177,MHAS
6,1027306.9375,6543417,weighted_empirical,4,3,177,MHAS
3,248269.765625,765487.25,weighted_empirical,5133,3233,178,MHAS
1,87000,314256.90625,weighted_empirical,6281,3934,178,MHAS
5,396539.125,1e+06,weighted_empirical,1379,845,178,MHAS
2,164800.75,346840.53125,weighted_empirical,1027,637,178,MHAS
4,4e+05,1270000,weighted_empirical,1349,889,178,MHAS
6,6543417,6543417,weighted_empirical,2,2,178,MHAS
3,305089.65625,826678.1875,weighted_empirical,5097,3194,179,MHAS
1,85281.0859375,321807.40625,weighted_empirical,6259,3957,179,MHAS
4,416122.125,1134044.25,weighted_empirical,1424,908,179,MHAS
5,4e+05,1199074.375,weighted_empirical,1354,852,179,MHAS
2,170000,376847.4375,weighted_empirical,1025,655,179,MHAS
6,1027306.9375,1950000,weighted_empirical,11,4,179,MHAS
3,3e+05,801801.375,weighted_empirical,5117,3219,180,MHAS
1,80000,325411.9375,weighted_empirical,6269,3984,180,MHAS
5,450000,1228363.625,weighted_empirical,1322,825,180,MHAS
2,157230.875,380000,weighted_empirical,1028,641,180,MHAS
4,408000,1134044.25,weighted_empirical,1434,906,180,MHAS
6,6543417,6543417,weighted_empirical,2,1,180,MHAS
3,251000,823835.5,weighted_empirical,5196,3289,181,MHAS
5,360000,1102603.75,weighted_empirical,1340,846,181,MHAS
1,80000,306880.65625,weighted_empirical,6166,3938,181,MHAS
4,447784.78125,1050000,weighted_empirical,1405,898,181,MHAS
2,140500,350000,weighted_empirical,1062,662,181,MHAS
6,1027306.9375,6543417,weighted_empirical,3,3,181,MHAS
3,230634.578125,765487.25,weighted_empirical,5009,3184,182,MHAS
1,91440.0234375,315146.28125,weighted_empirical,6329,3976,182,MHAS
2,179279.078125,350000,weighted_empirical,1075,667,182,MHAS
5,432491.84375,1102603.75,weighted_empirical,1325,839,182,MHAS
4,407000,1134044.25,weighted_empirical,1428,909,182,MHAS
6,6543417,6543417,weighted_empirical,2,1,182,MHAS
3,202000,765487.25,weighted_empirical,5099,3247,183,MHAS
1,87000,305993.625,weighted_empirical,6239,3970,183,MHAS
2,170000,350000,weighted_empirical,1076,661,183,MHAS
4,436765.0625,1383179.125,weighted_empirical,1389,851,183,MHAS
5,388386.40625,1228477.375,weighted_empirical,1365,856,183,MHAS
6,780000,780000,weighted_empirical,4,1,183,MHAS
3,279365.25,826678.1875,weighted_empirical,5057,3173,184,MHAS
5,432491.84375,1228477.375,weighted_empirical,1349,877,184,MHAS
1,82505.7578125,305000,weighted_empirical,6324,3956,184,MHAS
4,368266.28125,1140000,weighted_empirical,1406,882,184,MHAS
2,175000,350000,weighted_empirical,1034,645,184,MHAS
6,6543417,6543417,weighted_empirical,1,1,184,MHAS
3,275000,820113.375,weighted_empirical,5217,3321,185,MHAS
1,80508.4375,304271.9375,weighted_empirical,6226,3962,185,MHAS
5,4e+05,1113326.25,weighted_empirical,1261,835,185,MHAS
2,152442.765625,357141.8125,weighted_empirical,1066,689,185,MHAS
4,4e+05,1140000,weighted_empirical,1398,905,185,MHAS
6,1950000,6543417,weighted_empirical,4,3,185,MHAS
3,285000,850000,weighted_empirical,5191,3203,186,MHAS
1,83000,314471.8125,weighted_empirical,6208,3908,186,MHAS
5,388000,1199074.375,weighted_empirical,1356,876,186,MHAS
4,403000,1321942.25,weighted_empirical,1378,878,186,MHAS
2,152000,338117.90625,weighted_empirical,1036,644,186,MHAS
6,1027306.9375,6543417,weighted_empirical,3,3,186,MHAS
3,305000,856100.3125,weighted_empirical,5102,3221,187,MHAS
1,90000,323443.90625,weighted_empirical,6250,3912,187,MHAS
2,176138.09375,350000,weighted_empirical,1095,683,187,MHAS
5,440000,1190920.25,weighted_empirical,1361,859,187,MHAS
4,410000,1117184.5,weighted_empirical,1361,870,187,MHAS
6,1950000,6543417,weighted_empirical,3,3,187,MHAS
3,258614.609375,765810.5625,weighted_empirical,5065,3210,188,MHAS
1,79020.84375,302000,weighted_empirical,6295,3954,188,MHAS
2,155000,402000,weighted_empirical,1030,605,188,MHAS
5,410000,1225443,weighted_empirical,1372,868,188,MHAS
4,368000,1050000,weighted_empirical,1406,878,188,MHAS
6,1950000,6543417,weighted_empirical,4,3,188,MHAS
3,305000,769661.625,weighted_empirical,5153,3253,189,MHAS
1,80050,310000,weighted_empirical,6295,3998,189,MHAS
5,358698.625,1023299,weighted_empirical,1363,850,189,MHAS
4,432000,1270000,weighted_empirical,1363,855,189,MHAS
2,150000,335610.84375,weighted_empirical,991,630,189,MHAS
6,1950000,6543417,weighted_empirical,6,3,189,MHAS
3,3e+05,8e+05,weighted_empirical,5105,3264,190,MHAS
1,81000,304271.9375,weighted_empirical,6234,3930,190,MHAS
4,380211.71875,1140000,weighted_empirical,1402,878,190,MHAS
2,151100.34375,346840.53125,weighted_empirical,1051,656,190,MHAS
5,331261.65625,979987.25,weighted_empirical,1376,891,190,MHAS
6,1950000,6543417,weighted_empirical,4,3,190,MHAS
3,253703.109375,787042.8125,weighted_empirical,5176,3242,191,MHAS
1,81567.890625,305235.6875,weighted_empirical,6270,3916,191,MHAS
5,332610,1178322.375,weighted_empirical,1338,845,191,MHAS
4,423000,1050000,weighted_empirical,1367,870,191,MHAS
2,151000,402000,weighted_empirical,1017,644,191,MHAS
6,1027306.9375,6543417,weighted_empirical,3,3,191,MHAS
1,77406.3359375,330000,weighted_empirical,6262,3955,192,MHAS
3,275000,820000,weighted_empirical,5113,3243,192,MHAS
2,154655.34375,350000,weighted_empirical,994,648,192,MHAS
5,410000,1228363.625,weighted_empirical,1403,879,192,MHAS
4,422000,1140000,weighted_empirical,1394,883,192,MHAS
6,1027306.9375,1950000,weighted_empirical,5,4,192,MHAS
3,3e+05,828965.875,weighted_empirical,5131,3231,193,MHAS
5,4e+05,1199074.375,weighted_empirical,1308,833,193,MHAS
1,77330.3203125,305235.6875,weighted_empirical,6311,3985,193,MHAS
4,4e+05,1100000,weighted_empirical,1400,871,193,MHAS
2,164484.796875,327500,weighted_empirical,1017,650,193,MHAS
6,1950000,6543417,weighted_empirical,5,3,193,MHAS
3,267962.375,848000,weighted_empirical,5038,3206,194,MHAS
1,82719.328125,325411.9375,weighted_empirical,6297,3952,194,MHAS
2,2e+05,385600.53125,weighted_empirical,1082,679,194,MHAS
5,388000,1150000,weighted_empirical,1334,848,194,MHAS
4,345000,1015000,weighted_empirical,1414,888,194,MHAS
6,1950000,6543417,weighted_empirical,5,3,194,MHAS
3,260000,8e+05,weighted_empirical,5158,3284,195,MHAS
1,80000,310089.3125,weighted_empirical,6266,3997,195,MHAS
5,4e+05,1126085.25,weighted_empirical,1350,845,195,MHAS
4,360000,961824.625,weighted_empirical,1401,879,195,MHAS
2,154655.34375,408586.71875,weighted_empirical,992,632,195,MHAS
6,1950000,6543417,weighted_empirical,4,2,195,MHAS
3,268000,790000,weighted_empirical,5061,3242,196,MHAS
5,415000,1228477.375,weighted_empirical,1311,836,196,MHAS
1,87000,304271.9375,weighted_empirical,6394,3981,196,MHAS
4,436765.0625,1115000,weighted_empirical,1381,882,196,MHAS
2,157230.875,350000,weighted_empirical,1022,665,196,MHAS
6,1027306.9375,1950000,weighted_empirical,3,3,196,MHAS
3,300200,8e+05,weighted_empirical,5091,3227,197,MHAS
1,80500,307391.625,weighted_empirical,6405,4008,197,MHAS
5,3e+05,1190920.25,weighted_empirical,1252,823,197,MHAS
4,380000,1140000,weighted_empirical,1378,868,197,MHAS
2,179279.078125,353128.4375,weighted_empirical,1042,656,197,MHAS
6,1950000,1950000,weighted_empirical,2,2,197,MHAS
3,275000,820113.375,weighted_empirical,5152,3283,198,MHAS
1,82000,309773.875,weighted_empirical,6241,3973,198,MHAS
5,4e+05,1228363.625,weighted_empirical,1349,854,198,MHAS
4,350000,732557.9375,weighted_empirical,1398,886,198,MHAS
2,176864.65625,402000,weighted_empirical,1030,642,198,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,198,MHAS
3,290000,8e+05,weighted_empirical,5075,3231,199,MHAS
5,440000,1228477.375,weighted_empirical,1338,833,199,MHAS
1,83000,300436.28125,weighted_empirical,6296,3994,199,MHAS
2,175000,357141.8125,weighted_empirical,1091,685,199,MHAS
4,380211.71875,1026639.0625,weighted_empirical,1365,892,199,MHAS
6,1950000,6543417,weighted_empirical,5,3,199,MHAS
3,275000,793239.625,weighted_empirical,5146,3255,200,MHAS
1,82000,315000,weighted_empirical,6289,3958,200,MHAS
5,388000,1150000,weighted_empirical,1311,840,200,MHAS
2,175507.96875,398352.125,weighted_empirical,1024,655,200,MHAS
4,447784.78125,1100512.375,weighted_empirical,1398,868,200,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,200,MHAS
3,284610.8125,8e+05,weighted_empirical,5162,3236,201,MHAS
1,85281.0859375,326827.65625,weighted_empirical,6245,3965,201,MHAS
4,436765.0625,1140000,weighted_empirical,1407,890,201,MHAS
2,174485.28125,414661.1875,weighted_empirical,1041,651,201,MHAS
5,331261.65625,1199074.375,weighted_empirical,1316,821,201,MHAS
6,1950000,1950000,weighted_empirical,1,1,201,MHAS
3,3e+05,828965.875,weighted_empirical,5062,3175,202,MHAS
5,4e+05,1199074.375,weighted_empirical,1318,845,202,MHAS
1,80000,305000,weighted_empirical,6347,3976,202,MHAS
2,176138.09375,368946.0625,weighted_empirical,1032,656,202,MHAS
4,368000,1200000,weighted_empirical,1410,876,202,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,202,MHAS
3,270469.125,8e+05,weighted_empirical,5143,3212,203,MHAS
1,84973.984375,305000,weighted_empirical,6293,3996,203,MHAS
2,175000,346840.53125,weighted_empirical,1033,662,203,MHAS
4,374972.09375,906236.3125,weighted_empirical,1374,890,203,MHAS
5,329674.8125,1190920.25,weighted_empirical,1323,848,203,MHAS
6,1027306.9375,1950000,weighted_empirical,6,4,203,MHAS
3,277661.875,8e+05,weighted_empirical,5101,3241,204,MHAS
1,82000,305000,weighted_empirical,6205,3956,204,MHAS
5,331261.65625,1098809.75,weighted_empirical,1389,856,204,MHAS
2,175000,350000,weighted_empirical,1046,686,204,MHAS
4,306000,801311.875,weighted_empirical,1425,892,204,MHAS
6,1027306.9375,1950000,weighted_empirical,6,3,204,MHAS
3,285000,784759.5,weighted_empirical,5116,3247,205,MHAS
1,82505.7578125,305000,weighted_empirical,6301,3949,205,MHAS
4,353000,978000,weighted_empirical,1319,868,205,MHAS
2,155000,368946.0625,weighted_empirical,1058,675,205,MHAS
5,410000,1228477.375,weighted_empirical,1372,858,205,MHAS
6,1950000,1950000,weighted_empirical,5,3,205,MHAS
3,290000,820113.375,weighted_empirical,5161,3307,206,MHAS
1,90000,321694.65625,weighted_empirical,6174,3923,206,MHAS
2,176138.09375,428324.96875,weighted_empirical,1035,658,206,MHAS
4,380211.71875,1019460.625,weighted_empirical,1436,893,206,MHAS
5,440000,1199074.375,weighted_empirical,1360,838,206,MHAS
6,1027306.9375,6543417,weighted_empirical,3,2,206,MHAS
3,270000,8e+05,weighted_empirical,5039,3215,207,MHAS
1,80000,298040.09375,weighted_empirical,6357,4010,207,MHAS
2,157230.875,376847.4375,weighted_empirical,1008,652,207,MHAS
5,442300,1200323.75,weighted_empirical,1341,841,207,MHAS
4,408000,1140000,weighted_empirical,1421,893,207,MHAS
6,1027306.9375,1950000,weighted_empirical,4,3,207,MHAS
3,300500,795074.0625,weighted_empirical,5128,3222,208,MHAS
1,82000,315000,weighted_empirical,6302,3995,208,MHAS
4,383034.625,1140000,weighted_empirical,1392,877,208,MHAS
2,150000,327500,weighted_empirical,1007,643,208,MHAS
5,417000,1228477.375,weighted_empirical,1341,850,208,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,208,MHAS
3,279365.25,835301.625,weighted_empirical,5175,3231,209,MHAS
1,89997.875,329657.25,weighted_empirical,6324,3987,209,MHAS
5,410000,1199074.375,weighted_empirical,1364,858,209,MHAS
4,464137.78125,1140000,weighted_empirical,1341,862,209,MHAS
2,152000,350000,weighted_empirical,967,641,209,MHAS
6,1950000,1950000,weighted_empirical,1,1,209,MHAS
3,258829.96875,724622.0625,weighted_empirical,5136,3236,210,MHAS
1,88000,314863.65625,weighted_empirical,6241,3965,210,MHAS
5,388000,1113326.25,weighted_empirical,1351,849,210,MHAS
4,4e+05,1140000,weighted_empirical,1447,904,210,MHAS
2,175000,445956.9375,weighted_empirical,995,664,210,MHAS
3,251000,8e+05,weighted_empirical,5063,3205,211,MHAS
1,77000,317008.34375,weighted_empirical,6212,3948,211,MHAS
5,415000,1244460.375,weighted_empirical,1406,885,211,MHAS
4,4e+05,1113346.5,weighted_empirical,1430,890,211,MHAS
2,152000,342174.8125,weighted_empirical,1058,663,211,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,211,MHAS
3,3e+05,821897.6875,weighted_empirical,5147,3241,212,MHAS
1,85000,302000,weighted_empirical,6227,3985,212,MHAS
5,410000,1199074.375,weighted_empirical,1353,874,212,MHAS
4,436765.0625,1140000,weighted_empirical,1389,885,212,MHAS
2,140500,331635.28125,weighted_empirical,1052,667,212,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,212,MHAS
3,248867.859375,809021.3125,weighted_empirical,5112,3214,213,MHAS
1,81567.890625,313000,weighted_empirical,6282,3973,213,MHAS
2,188000,4e+05,weighted_empirical,1106,697,213,MHAS
5,428723.875,1228363.625,weighted_empirical,1336,858,213,MHAS
4,368000,1134044.25,weighted_empirical,1330,865,213,MHAS
6,1950000,6543417,weighted_empirical,4,3,213,MHAS
3,285000,765487.25,weighted_empirical,5069,3235,214,MHAS
1,80000,303000,weighted_empirical,6280,4002,214,MHAS
5,432491.84375,1289229.25,weighted_empirical,1376,859,214,MHAS
4,441787.65625,1134044.25,weighted_empirical,1405,898,214,MHAS
2,153000,346840.53125,weighted_empirical,1037,662,214,MHAS
6,1950000,1950000,weighted_empirical,2,2,214,MHAS
3,249565.15625,820976.875,weighted_empirical,5185,3259,215,MHAS
1,72380.984375,303000,weighted_empirical,6199,3900,215,MHAS
5,410000,1208000,weighted_empirical,1377,874,215,MHAS
4,345000,906236.3125,weighted_empirical,1364,864,215,MHAS
2,150000,339229.6875,weighted_empirical,1042,660,215,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,215,MHAS
3,270469.125,850000,weighted_empirical,5124,3254,216,MHAS
5,3e+05,1025987.4375,weighted_empirical,1321,850,216,MHAS
1,80000,310000,weighted_empirical,6223,3971,216,MHAS
4,444690.3125,1140000,weighted_empirical,1420,889,216,MHAS
2,151300,346840.53125,weighted_empirical,1078,655,216,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,216,MHAS
3,260000,820113.375,weighted_empirical,5162,3234,217,MHAS
5,4e+05,1190920.25,weighted_empirical,1352,867,217,MHAS
1,81567.890625,298649.4375,weighted_empirical,6237,3916,217,MHAS
2,140000,363991.375,weighted_empirical,994,620,217,MHAS
4,312889.0625,1060000,weighted_empirical,1422,877,217,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,5,3,217,MHAS
3,251000,765810.5625,weighted_empirical,5050,3170,218,MHAS
5,358698.625,1181535.875,weighted_empirical,1344,851,218,MHAS
1,80150,305000,weighted_empirical,6221,3957,218,MHAS
4,416122.125,1249618.375,weighted_empirical,1414,897,218,MHAS
2,195000,349000,weighted_empirical,1134,681,218,MHAS
6,1027306.9375,6543417,weighted_empirical,6,4,218,MHAS
3,255040.546875,850000,weighted_empirical,5097,3208,219,MHAS
5,450000,1208000,weighted_empirical,1327,851,219,MHAS
1,85281.0859375,302000,weighted_empirical,6281,3907,219,MHAS
4,410000,1100000,weighted_empirical,1415,894,219,MHAS
2,150000,329981.8125,weighted_empirical,1047,660,219,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,219,MHAS
3,302000,805000,weighted_empirical,5044,3206,220,MHAS
1,90000,329657.25,weighted_empirical,6259,3955,220,MHAS
5,412583.3125,1228363.625,weighted_empirical,1362,870,220,MHAS
2,157230.875,390371.84375,weighted_empirical,1092,660,220,MHAS
4,370000,1140000,weighted_empirical,1405,891,220,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,7,2,220,MHAS
3,280000,820707.3125,weighted_empirical,5209,3262,221,MHAS
1,85000,320989.5,weighted_empirical,6183,3947,221,MHAS
4,4e+05,1140000,weighted_empirical,1457,928,221,MHAS
2,150000,350000,weighted_empirical,1008,639,221,MHAS
5,410000,1228477.375,weighted_empirical,1308,851,221,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,5,3,221,MHAS
3,279611.125,801237.125,weighted_empirical,5105,3263,222,MHAS
1,86901.0859375,324278.90625,weighted_empirical,6267,3945,222,MHAS
4,464137.78125,1140000,weighted_empirical,1379,877,222,MHAS
2,145683.65625,350000,weighted_empirical,1011,641,222,MHAS
5,390000,1113326.25,weighted_empirical,1403,862,222,MHAS
6,1027306.9375,1950000,weighted_empirical,5,4,222,MHAS
