cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
CHARLS,final,443,151443,education,valid,"",8179,3.30000000000018
CHARLS,final,443,151443,wealth,valid,"",8179,6.69000000000006
CHARLS,final,444,151444,education,valid,"",8151,3.30999999999995
CHARLS,final,444,151444,wealth,failed,invalid standardized hazard,8151,4.82999999999993
CHARLS,final,445,151445,education,valid,"",8140,3.38999999999987
CHARLS,final,445,151445,wealth,valid,"",8140,6.92999999999984
CHARLS,final,446,151446,education,valid,"",8135,3.25
CHARLS,final,446,151446,wealth,valid,"",8135,6.67000000000007
CHARLS,final,447,151447,education,valid,"",8147,3.44000000000005
CHARLS,final,447,151447,wealth,valid,"",8147,6.98000000000002
CHARLS,final,448,151448,education,valid,"",8156,3.29999999999973
CHARLS,final,448,151448,wealth,valid,"",8156,6.79999999999973
CHARLS,final,449,151449,education,valid,"",8232,3.25
CHARLS,final,449,151449,wealth,valid,"",8232,6.63999999999987
CHARLS,final,450,151450,education,valid,"",8133,3.2800000000002
CHARLS,final,450,151450,wealth,valid,"",8133,6.80999999999995
CHARLS,final,451,151451,education,valid,"",8063,3.20000000000027
CHARLS,final,451,151451,wealth,valid,"",8063,6.80999999999995
CHARLS,final,452,151452,education,valid,"",8127,3.4699999999998
CHARLS,final,452,151452,wealth,valid,"",8127,6.88999999999987
CHARLS,final,453,151453,education,valid,"",8194,3.26000000000022
CHARLS,final,453,151453,wealth,valid,"",8194,6.61000000000013
CHARLS,final,454,151454,education,valid,"",8154,3.36000000000013
CHARLS,final,454,151454,wealth,valid,"",8154,6.71000000000004
CHARLS,final,455,151455,education,valid,"",8112,3.38999999999987
CHARLS,final,455,151455,wealth,valid,"",8112,6.76000000000022
CHARLS,final,456,151456,education,valid,"",8142,3.36999999999989
CHARLS,final,456,151456,wealth,valid,"",8142,6.92000000000007
CHARLS,final,457,151457,education,valid,"",8091,3.2199999999998
CHARLS,final,457,151457,wealth,valid,"",8091,6.63000000000011
CHARLS,final,458,151458,education,valid,"",8146,3.28999999999996
CHARLS,final,458,151458,wealth,valid,"",8146,6.65999999999985
CHARLS,final,459,151459,education,valid,"",8164,3.31999999999971
CHARLS,final,459,151459,wealth,valid,"",8164,6.81999999999971
CHARLS,final,460,151460,education,valid,"",8153,3.25
CHARLS,final,460,151460,wealth,valid,"",8153,6.67999999999984
CHARLS,final,461,151461,education,valid,"",8155,3.25
CHARLS,final,461,151461,wealth,valid,"",8155,6.65000000000009
CHARLS,final,462,151462,education,valid,"",8115,3.23000000000002
CHARLS,final,462,151462,wealth,failed,invalid standardized hazard,8115,4.86000000000013
CHARLS,final,463,151463,education,valid,"",8182,3.5
CHARLS,final,463,151463,wealth,valid,"",8182,6.92000000000007
CHARLS,final,464,151464,education,valid,"",8123,3.30999999999995
CHARLS,final,464,151464,wealth,valid,"",8123,6.82000000000016
CHARLS,final,465,151465,education,valid,"",8218,3.26000000000022
CHARLS,final,465,151465,wealth,valid,"",8218,6.73000000000002
CHARLS,final,466,151466,education,valid,"",8146,3.32999999999993
CHARLS,final,466,151466,wealth,valid,"",8146,6.74000000000024
CHARLS,final,467,151467,education,valid,"",8170,3.38000000000011
CHARLS,final,467,151467,wealth,valid,"",8170,6.92999999999984
CHARLS,final,468,151468,education,valid,"",8180,3.26999999999998
CHARLS,final,468,151468,wealth,valid,"",8180,6.6899999999996
CHARLS,final,469,151469,education,valid,"",8162,3.36999999999989
CHARLS,final,469,151469,wealth,valid,"",8162,6.88999999999987
CHARLS,final,470,151470,education,valid,"",8197,3.38000000000011
CHARLS,final,470,151470,wealth,valid,"",8197,6.84000000000015
CHARLS,final,471,151471,education,valid,"",8153,3.39000000000033
CHARLS,final,471,151471,wealth,valid,"",8153,6.84000000000015
CHARLS,final,472,151472,education,valid,"",8195,3.34999999999991
CHARLS,final,472,151472,wealth,valid,"",8195,6.80000000000018
CHARLS,final,473,151473,education,valid,"",8154,3.38000000000011
CHARLS,final,473,151473,wealth,valid,"",8154,6.84999999999991
CHARLS,final,474,151474,education,valid,"",8153,3.4699999999998
CHARLS,final,474,151474,wealth,valid,"",8153,6.94999999999982
CHARLS,final,475,151475,education,valid,"",8149,3.25
CHARLS,final,475,151475,wealth,valid,"",8149,6.65000000000009
CHARLS,final,476,151476,education,valid,"",8158,3.34000000000015
CHARLS,final,476,151476,wealth,valid,"",8158,6.73000000000002
CHARLS,final,477,151477,education,valid,"",8190,3.35999999999967
CHARLS,final,477,151477,wealth,valid,"",8190,6.88999999999987
CHARLS,final,478,151478,education,valid,"",8159,3.30999999999995
CHARLS,final,478,151478,wealth,valid,"",8159,6.7800000000002
CHARLS,final,479,151479,education,valid,"",8210,3.32999999999993
CHARLS,final,479,151479,wealth,valid,"",8210,6.86000000000013
CHARLS,final,480,151480,education,valid,"",8216,3.30000000000018
CHARLS,final,480,151480,wealth,valid,"",8216,6.78999999999996
CHARLS,final,481,151481,education,valid,"",8181,3.27999999999975
CHARLS,final,481,151481,wealth,valid,"",8181,6.65000000000009
CHARLS,final,482,151482,education,valid,"",8098,3.38000000000011
CHARLS,final,482,151482,wealth,valid,"",8098,6.88000000000011
CHARLS,final,483,151483,education,valid,"",8125,3.32999999999993
CHARLS,final,483,151483,wealth,valid,"",8125,6.94999999999982
CHARLS,final,484,151484,education,valid,"",8162,3.26999999999998
CHARLS,final,484,151484,wealth,valid,"",8162,6.74000000000024
CHARLS,final,485,151485,education,valid,"",8126,3.40999999999985
CHARLS,final,485,151485,wealth,valid,"",8126,6.73999999999978
CHARLS,final,486,151486,education,valid,"",8159,3.34000000000015
CHARLS,final,486,151486,wealth,valid,"",8159,6.95000000000027
CHARLS,final,487,151487,education,valid,"",8165,3.34000000000015
CHARLS,final,487,151487,wealth,valid,"",8165,6.95000000000027
CHARLS,final,488,151488,education,valid,"",8078,3.38999999999987
CHARLS,final,488,151488,wealth,valid,"",8078,6.9699999999998
CHARLS,final,489,151489,education,valid,"",8136,3.36000000000013
CHARLS,final,489,151489,wealth,valid,"",8136,6.97000000000026
CHARLS,final,490,151490,education,valid,"",8190,3.44000000000005
CHARLS,final,490,151490,wealth,valid,"",8190,6.86000000000013
CHARLS,final,491,151491,education,valid,"",8181,3.4399999999996
CHARLS,final,491,151491,wealth,valid,"",8181,6.9699999999998
CHARLS,final,492,151492,education,valid,"",8172,3.36000000000013
CHARLS,final,492,151492,wealth,valid,"",8172,7.13000000000011
CHARLS,final,493,151493,education,valid,"",8184,3.39000000000033
CHARLS,final,493,151493,wealth,valid,"",8184,6.94000000000006
CHARLS,final,494,151494,education,valid,"",8203,3.40000000000009
CHARLS,final,494,151494,wealth,valid,"",8203,6.86000000000013
CHARLS,final,495,151495,education,valid,"",8116,3.32000000000016
CHARLS,final,495,151495,wealth,valid,"",8116,6.83000000000038
CHARLS,final,496,151496,education,valid,"",8073,3.34999999999991
CHARLS,final,496,151496,wealth,valid,"",8073,6.96000000000004
CHARLS,final,497,151497,education,valid,"",8212,3.36000000000013
CHARLS,final,497,151497,wealth,valid,"",8212,6.78999999999996
CHARLS,final,498,151498,education,valid,"",8143,3.31999999999971
CHARLS,final,498,151498,wealth,valid,"",8143,6.80999999999995
CHARLS,final,499,151499,education,valid,"",8110,3.34000000000015
CHARLS,final,499,151499,wealth,valid,"",8110,6.92000000000007
CHARLS,final,500,151500,education,valid,"",8203,3.32999999999993
CHARLS,final,500,151500,wealth,valid,"",8203,6.80999999999995
